player_name,position,team,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,season 
Stuart Armstrong,MID,Southampton,Burnley,1,True,2021-10-23,2,2,16,0,0,0,0,0,0,0,0,0,0,0,6,6.4,22.5,2.0,3.1,58,123,11261,623,500,9,1130,1090,1100,1090,1090,1070,2021
Theo Walcott,MID,Southampton,Burnley,2,True,2021-10-23,2,2,73,0,0,0,2,0,0,0,0,0,0,0,2,0.0,1.4,28.0,2.8,58,-30,9518,353,383,9,1130,1090,1100,1090,1090,1070,2021
Tino Livramento,DEF,Southampton,Burnley,9,True,2021-10-23,2,2,90,1,0,0,2,0,0,0,0,0,0,2,28,51.6,42.8,55.0,14.9,43,149514,1393057,160217,10703,9,1130,1090,1100,1090,1090,1070,2021
William Smallbone,MID,Southampton,Burnley,0,True,2021-10-23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-13,1331,100,113,9,1130,1090,1100,1090,1090,1070,2021
Yan Valery,DEF,Southampton,Burnley,0,True,2021-10-23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-880,44259,414,1294,9,1130,1090,1100,1090,1090,1070,2021
Adama Traoré,MID,Wolves,Leeds,3,False,2021-10-23,1,1,75,0,0,1,0,0,0,0,0,0,0,0,-1,6.2,14.4,4.0,2.5,60,-11578,214490,12024,23602,9,1140,1120,1120,1090,1100,1090,2021
Andreas Söndergaard,GK,Wolves,Leeds,0,False,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2271,77693,135,2406,9,1140,1120,1120,1090,1100,1090,2021
Chem Campbell,MID,Wolves,Leeds,0,False,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1146,27320,568,1714,9,1140,1120,1120,1090,1100,1090,2021
Christian Marques,DEF,Wolves,Leeds,0,False,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-603,19805,0,603,9,1140,1120,1120,1090,1100,1090,2021
Conor Coady,DEF,Wolves,Leeds,2,False,2021-10-23,1,1,90,0,0,0,1,0,0,0,0,0,0,0,11,18.2,0.0,0.0,1.8,45,11577,536138,26104,14527,9,1140,1120,1120,1090,1100,1090,2021
Daniel Castelo Podence,MID,Wolves,Leeds,1,False,2021-10-23,1,1,14,0,0,0,1,0,0,0,0,0,0,0,3,5.2,0.5,25.0,3.1,55,481,7965,1385,904,9,1140,1120,1120,1090,1100,1090,2021
Fabio Silva,FWD,Wolves,Leeds,0,False,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-668,34832,1111,1779,9,1140,1120,1120,1090,1100,1090,2021
Fernando Marçal,DEF,Wolves,Leeds,0,False,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-43469,600118,11572,55041,9,1140,1120,1120,1090,1100,1090,2021
Francisco Machado Mota de Castro Trincão,MID,Wolves,Leeds,0,False,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-8334,38280,192,8526,9,1140,1120,1120,1090,1100,1090,2021
Hee-Chan Hwang,FWD,Wolves,Leeds,8,False,2021-10-23,1,1,90,1,0,0,1,0,0,0,0,0,0,2,30,40.0,2.3,17.0,5.9,56,85588,583684,128289,42701,9,1140,1120,1120,1090,1100,1090,2021
John Ruddy,GK,Wolves,Leeds,0,False,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-309,15981,132,441,9,1140,1120,1120,1090,1100,1090,2021
Jonathan Castro Otto,DEF,Wolves,Leeds,0,False,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-18,519,19,37,9,1140,1120,1120,1090,1100,1090,2021
José Malheiro de Sá,GK,Wolves,Leeds,3,False,2021-10-23,1,1,90,0,0,0,1,0,0,0,0,0,3,0,17,23.4,10.0,0.0,3.3,50,-7430,220027,13657,21087,9,1140,1120,1120,1090,1100,1090,2021
João Filipe Iria Santos Moutinho,MID,Wolves,Leeds,2,False,2021-10-23,1,1,89,0,0,1,0,0,0,0,1,0,0,0,2,3.6,3.8,1.0,0.8,50,-3551,52233,2752,6303,9,1140,1120,1120,1090,1100,1090,2021
Ki-Jana Hoever,DEF,Wolves,Leeds,1,False,2021-10-23,1,1,7,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,40,-6843,167987,904,7747,9,1140,1120,1120,1090,1100,1090,2021
Leander Dendoncker,MID,Wolves,Leeds,2,False,2021-10-23,1,1,90,0,0,0,1,0,0,0,0,0,0,0,10,1.8,1.7,0.0,0.4,48,1037,12302,1926,889,9,1140,1120,1120,1090,1100,1090,2021
Louie Moulden,GK,Wolves,Leeds,0,False,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1592,13705,3112,1520,9,1140,1120,1120,1090,1100,1090,2021
Luke Cundle,MID,Wolves,Leeds,0,False,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-511,7411,196,707,9,1140,1120,1120,1090,1100,1090,2021
Max Kilman,DEF,Wolves,Leeds,1,False,2021-10-23,1,1,90,0,0,0,1,0,0,0,1,0,0,0,8,22.4,0.3,7.0,3.0,45,-1793,32015,709,2502,9,1140,1120,1120,1090,1100,1090,2021
Morgan Gibbs-White,MID,Wolves,Leeds,0,False,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-746,13531,0,746,9,1140,1120,1120,1090,1100,1090,2021
Nélson Cabral Semedo,DEF,Wolves,Leeds,2,False,2021-10-23,1,1,90,0,0,0,1,0,0,0,0,0,0,0,5,12.4,10.7,0.0,2.3,49,-20169,261369,3877,24046,9,1140,1120,1120,1090,1100,1090,2021
Owen Otasowie,MID,Wolves,Leeds,0,False,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-351,9415,0,351,9,1140,1120,1120,1090,1100,1090,2021
Patrick Cutrone,FWD,Wolves,Leeds,0,False,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-181,5025,0,181,9,1140,1120,1120,1090,1100,1090,2021
Pedro Lomba Neto,MID,Wolves,Leeds,0,False,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-28,1738,55,83,9,1140,1120,1120,1090,1100,1090,2021
Rayan Ait Nouri,DEF,Wolves,Leeds,6,False,2021-10-23,1,1,82,0,0,1,0,0,0,0,0,0,0,0,18,20.6,1.4,19.0,4.1,43,-734,15985,152,886,9,1140,1120,1120,1090,1100,1090,2021
Raúl Jiménez,FWD,Wolves,Leeds,5,False,2021-10-23,1,1,90,0,1,0,1,0,0,0,0,0,0,0,14,11.8,12.9,31.0,5.6,76,25476,621405,81935,56459,9,1140,1120,1120,1090,1100,1090,2021
Romain Saïss,DEF,Wolves,Leeds,1,False,2021-10-23,1,1,90,0,0,0,1,0,0,0,1,0,0,0,9,22.4,0.6,0.0,2.3,50,7889,89894,12280,4391,9,1140,1120,1120,1090,1100,1090,2021
Rui Pedro dos Santos Patrício,GK,Wolves,Leeds,0,False,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-24,1457,0,24,9,1140,1120,1120,1090,1100,1090,2021
Rúben Diogo da Silva Neves,MID,Wolves,Leeds,1,False,2021-10-23,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.2,54,6889,96329,10649,3760,9,1140,1120,1120,1090,1100,1090,2021
Willy Boly,DEF,Wolves,Leeds,0,False,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-246,7629,261,507,9,1140,1120,1120,1090,1100,1090,2021
Yerson Mosquera Valdelamar,DEF,Wolves,Leeds,0,False,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-62,1875,30,92,9,1140,1120,1120,1090,1100,1090,2021
Ademola Lookman,MID,Leicester,Brentford,0,False,2021-10-24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-794,5169,667,1461,9,1130,1100,1160,1120,1190,1170,2021
Ayoze Pérez,MID,Leicester,Brentford,1,False,2021-10-24,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0.2,17.0,2.4,58,496,10269,1259,763,9,1130,1100,1160,1120,1190,1170,2021
Boubakary Soumaré,MID,Leicester,Brentford,2,False,2021-10-24,1,2,90,0,0,0,1,0,0,0,0,0,0,0,8,17.2,1.3,7.0,2.6,48,534,6756,1073,539,9,1130,1100,1160,1120,1190,1170,2021
Daniel Amartey,DEF,Leicester,Brentford,2,False,2021-10-24,1,2,90,0,0,0,1,0,0,0,0,0,0,0,10,15.0,0.8,0.0,1.6,40,-29882,897870,15127,45009,9,1130,1100,1160,1120,1190,1170,2021
Danny Ward,GK,Leicester,Brentford,0,False,2021-10-24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2733,415612,5372,8105,9,1130,1100,1160,1120,1190,1170,2021
Dennis Praet,MID,Leicester,Brentford,0,False,2021-10-24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-70,1820,0,70,9,1130,1100,1160,1120,1190,1170,2021
Eldin Jakupovic,GK,Leicester,Brentford,0,False,2021-10-24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-185,6172,164,349,9,1130,1100,1160,1120,1190,1170,2021
Hamza Choudhury,MID,Leicester,Brentford,0,False,2021-10-24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-304,10614,406,710,9,1130,1100,1160,1120,1190,1170,2021
Harvey Barnes,MID,Leicester,Brentford,0,False,2021-10-24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,66,-31550,259795,3925,35475,9,1130,1100,1160,1120,1190,1170,2021
James Justin,DEF,Leicester,Brentford,0,False,2021-10-24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-10,1677,45,55,9,1130,1100,1160,1120,1190,1170,2021
James Maddison,MID,Leicester,Brentford,8,False,2021-10-24,1,2,77,1,0,0,1,0,0,0,0,0,0,1,22,38.2,11.7,25.0,7.5,67,-1726,328203,14405,16131,9,1130,1100,1160,1120,1190,1170,2021
Jamie Vardy,FWD,Leicester,Brentford,1,False,2021-10-24,1,2,45,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,107,1288494,2616698,1318751,30257,9,1130,1100,1160,1120,1190,1170,2021
Jannik Vestergaard,DEF,Leicester,Brentford,1,False,2021-10-24,1,2,22,0,0,0,0,0,0,0,0,0,0,0,6,14.8,0.0,0.0,1.5,49,-3712,64751,692,4404,9,1130,1100,1160,1120,1190,1170,2021
Jonny Evans,DEF,Leicester,Brentford,2,False,2021-10-24,1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,26.2,0.1,2.0,2.8,54,1236,12754,1732,496,9,1130,1100,1160,1120,1190,1170,2021
Kasper Schmeichel,GK,Leicester,Brentford,3,False,2021-10-24,1,2,90,0,0,0,1,0,0,0,0,0,4,0,17,32.0,0.0,0.0,3.2,50,-41755,1443557,12988,54743,9,1130,1100,1160,1120,1190,1170,2021
Kelechi Iheanacho,FWD,Leicester,Brentford,2,False,2021-10-24,1,2,90,0,0,0,1,0,0,0,0,0,0,0,6,7.0,23.0,3.0,3.3,70,44835,250883,57269,12434,9,1130,1100,1160,1120,1190,1170,2021
Kiernan Dewsbury-Hall,MID,Leicester,Brentford,0,False,2021-10-24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-161,3484,81,242,9,1130,1100,1160,1120,1190,1170,2021
Luke Thomas,DEF,Leicester,Brentford,0,False,2021-10-24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-4140,55342,307,4447,9,1130,1100,1160,1120,1190,1170,2021
Marc Albrighton,MID,Leicester,Brentford,0,False,2021-10-24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1181,14622,240,1421,9,1130,1100,1160,1120,1190,1170,2021
Nampalys Mendy,MID,Leicester,Brentford,0,False,2021-10-24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-14737,129531,1079,15816,9,1130,1100,1160,1120,1190,1170,2021
Patson Daka,FWD,Leicester,Brentford,4,False,2021-10-24,1,2,45,0,1,0,1,0,0,0,0,0,0,0,16,22.2,11.9,33.0,6.7,71,52407,90226,55309,2902,9,1130,1100,1160,1120,1190,1170,2021
Ricardo Domingos Barbosa Pereira,DEF,Leicester,Brentford,2,False,2021-10-24,1,2,90,0,0,0,1,0,0,0,0,0,0,0,16,24.0,12.8,2.0,3.9,54,-5602,253004,7732,13334,9,1130,1100,1160,1120,1190,1170,2021
Ryan Bertrand,DEF,Leicester,Brentford,0,False,2021-10-24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-4477,43088,398,4875,9,1130,1100,1160,1120,1190,1170,2021
Timothy Castagne,DEF,Leicester,Brentford,2,False,2021-10-24,1,2,90,0,0,0,1,0,0,0,0,0,0,0,9,11.0,4.6,2.0,1.8,53,-914,51923,2156,3070,9,1130,1100,1160,1120,1190,1170,2021
Wesley Fofana,DEF,Leicester,Brentford,0,False,2021-10-24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-499,25296,66,565,9,1130,1100,1160,1120,1190,1170,2021
Wilfred Ndidi,MID,Leicester,Brentford,0,False,2021-10-24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-9207,83513,84,9291,9,1130,1100,1160,1120,1190,1170,2021
Youri Tielemans,MID,Leicester,Brentford,10,False,2021-10-24,1,2,90,1,0,0,1,0,0,0,0,0,0,3,39,56.4,41.1,7.0,10.5,64,65844,425217,100714,34870,9,1130,1100,1160,1120,1190,1170,2021
Çaglar Söyüncü,DEF,Leicester,Brentford,1,False,2021-10-24,1,2,67,0,0,0,1,0,0,0,1,0,0,0,15,13.8,0.3,4.0,1.8,49,8964,194777,14128,5164,9,1130,1100,1160,1120,1190,1170,2021
Adam Idah,FWD,Norwich,Chelsea,0,False,2021-10-23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,942,35619,3679,2737,9,1020,1000,1040,1000,1030,1010,2021
Andrew Omobamidele,DEF,Norwich,Chelsea,0,False,2021-10-23,7,0,21,0,0,0,2,0,0,0,0,0,0,0,2,2.6,0.0,0.0,0.3,39,-5846,352328,13548,19394,9,1020,1000,1040,1000,1030,1010,2021
Angus Gunn,GK,Norwich,Chelsea,0,False,2021-10-23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2066,130181,1006,3072,9,1020,1000,1040,1000,1030,1010,2021
Bali Mumba,DEF,Norwich,Chelsea,0,False,2021-10-23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-253,21622,410,663,9,1020,1000,1040,1000,1030,1010,2021
Ben Gibson,DEF,Norwich,Chelsea,-4,False,2021-10-23,7,0,64,0,0,0,7,0,0,0,0,1,0,0,2,7.0,0.3,0.0,0.7,44,153,6931,324,171,9,1020,1000,1040,1000,1030,1010,2021
Billy Gilmour,MID,Norwich,Chelsea,0,False,2021-10-23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-54936,432600,5608,60544,9,1020,1000,1040,1000,1030,1010,2021
Brandon Williams,DEF,Norwich,Chelsea,-1,False,2021-10-23,7,0,45,0,0,0,4,0,0,0,0,0,0,0,5,6.2,11.6,2.0,2.0,40,-28155,496808,2736,30891,9,1020,1000,1040,1000,1030,1010,2021
Christoph Zimmermann,DEF,Norwich,Chelsea,0,False,2021-10-23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,15,4202,203,188,9,1020,1000,1040,1000,1030,1010,2021
Christos Tzolis,MID,Norwich,Chelsea,0,False,2021-10-23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-309,4765,95,404,9,1020,1000,1040,1000,1030,1010,2021
Dimitris Giannoulis,DEF,Norwich,Chelsea,0,False,2021-10-23,7,0,45,0,0,0,3,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,44,717,6033,903,186,9,1020,1000,1040,1000,1030,1010,2021
Grant Hanley,DEF,Norwich,Chelsea,-1,False,2021-10-23,7,0,90,0,0,0,7,0,0,0,0,0,0,0,14,15.6,1.2,0.0,1.7,44,1319,13213,2283,964,9,1020,1000,1040,1000,1030,1010,2021
Jacob Sørensen,DEF,Norwich,Chelsea,0,False,2021-10-23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-45,4474,96,141,9,1020,1000,1040,1000,1030,1010,2021
Jordan Hugill,FWD,Norwich,Chelsea,0,False,2021-10-23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-41,973,0,41,9,1020,1000,1040,1000,1030,1010,2021
Joshua Sargent,FWD,Norwich,Chelsea,2,False,2021-10-23,7,0,68,0,0,0,5,0,0,0,0,0,0,0,8,4.4,2.3,0.0,0.7,54,536,10361,1426,890,9,1020,1000,1040,1000,1030,1010,2021
Josh Martin,MID,Norwich,Chelsea,0,False,2021-10-23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,32,0,0,9,1020,1000,1040,1000,1030,1010,2021
Kenny McLean,MID,Norwich,Chelsea,2,False,2021-10-23,7,0,90,0,0,0,7,0,0,0,0,0,0,0,15,6.8,1.0,0.0,0.8,49,404,4571,872,468,9,1020,1000,1040,1000,1030,1010,2021
Kieran Dowell,MID,Norwich,Chelsea,0,False,2021-10-23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-88,3008,74,162,9,1020,1000,1040,1000,1030,1010,2021
Lukas Rupp,MID,Norwich,Chelsea,0,False,2021-10-23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,6770,19719,8594,1824,9,1020,1000,1040,1000,1030,1010,2021
Marco Stiepermann,MID,Norwich,Chelsea,0,False,2021-10-23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1,46,0,1,9,1020,1000,1040,1000,1030,1010,2021
Mathias Normann,MID,Norwich,Chelsea,1,False,2021-10-23,7,0,90,0,0,0,7,0,0,0,1,0,0,0,-2,0.0,4.8,8.0,0.9,45,1841,15852,3303,1462,9,1020,1000,1040,1000,1030,1010,2021
Max Aarons,DEF,Norwich,Chelsea,-3,False,2021-10-23,7,0,90,0,0,0,7,1,0,0,0,0,0,0,-1,0.0,2.2,0.0,0.1,44,-1139,116199,2944,4083,9,1020,1000,1040,1000,1030,1010,2021
Michael McGovern,GK,Norwich,Chelsea,0,False,2021-10-23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-780,56843,630,1410,9,1020,1000,1040,1000,1030,1010,2021
Milot Rashica,MID,Norwich,Chelsea,1,False,2021-10-23,7,0,45,0,0,0,4,0,0,0,0,0,0,0,-3,3.4,0.5,17.0,2.1,53,-443,9374,275,718,9,1020,1000,1040,1000,1030,1010,2021
Onel Hernández,MID,Norwich,Chelsea,0,False,2021-10-23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-75,1768,0,75,9,1020,1000,1040,1000,1030,1010,2021
Ozan Kabak,DEF,Norwich,Chelsea,-1,False,2021-10-23,7,0,90,0,0,0,7,0,0,0,0,0,0,0,13,15.6,0.3,1.0,1.7,45,516,5365,959,443,9,1020,1000,1040,1000,1030,1010,2021
Pierre Lees-Melou,MID,Norwich,Chelsea,0,False,2021-10-23,7,0,45,0,0,0,3,0,0,0,1,0,0,0,-4,0.0,1.5,0.0,0.0,50,547,7530,1395,848,9,1020,1000,1040,1000,1030,1010,2021
Przemyslaw Placheta,MID,Norwich,Chelsea,0,False,2021-10-23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,20,930,149,129,9,1020,1000,1040,1000,1030,1010,2021
Sam Byram,DEF,Norwich,Chelsea,0,False,2021-10-23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,75,1055,133,58,9,1020,1000,1040,1000,1030,1010,2021
Teemu Pukki,FWD,Norwich,Chelsea,2,False,2021-10-23,7,0,90,0,0,0,7,0,0,0,0,0,0,0,8,3.2,16.3,0.0,2.0,59,-37659,366120,9213,46872,9,1020,1000,1040,1000,1030,1010,2021
Tim Krul,GK,Norwich,Chelsea,1,False,2021-10-23,7,0,90,0,0,0,7,0,0,0,0,0,7,0,27,45.2,0.0,0.0,4.5,45,6200,118402,10081,3881,9,1020,1000,1040,1000,1030,1010,2021
Todd Cantwell,MID,Norwich,Chelsea,0,False,2021-10-23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1191,23875,450,1641,9,1020,1000,1040,1000,1030,1010,2021
Adrián San Miguel del Castillo,GK,Liverpool,Man Utd,0,False,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1401,19256,145,1546,9,1330,1290,1360,1350,1350,1340,2021
Alex Oxlade-Chamberlain,MID,Liverpool,Man Utd,1,False,2021-10-24,0,5,26,0,0,0,0,0,0,0,0,0,0,0,3,6.8,13.2,1.0,2.1,58,-249,10569,196,445,9,1330,1290,1360,1350,1350,1340,2021
Alisson Ramses Becker,GK,Liverpool,Man Utd,7,False,2021-10-24,0,5,90,0,0,1,0,0,0,0,0,0,3,0,27,28.0,0.0,0.0,2.8,60,-27977,628602,9084,37061,9,1330,1290,1360,1350,1350,1340,2021
Andrew Robertson,DEF,Liverpool,Man Utd,6,False,2021-10-24,0,5,90,0,0,1,0,0,0,0,0,0,0,0,27,19.8,9.0,4.0,3.3,70,-5217,176006,7381,12598,9,1330,1290,1360,1350,1350,1340,2021
Ben Davies,DEF,Liverpool,Man Utd,0,False,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-389,12449,0,389,9,1330,1290,1360,1350,1350,1340,2021
Ben Woodburn,MID,Liverpool,Man Utd,0,False,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-37,1455,0,37,9,1330,1290,1360,1350,1350,1340,2021
Caoimhin Kelleher,GK,Liverpool,Man Utd,0,False,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2168,11237,938,3106,9,1330,1290,1360,1350,1350,1340,2021
Curtis Jones,MID,Liverpool,Man Utd,3,False,2021-10-24,0,5,63,0,0,1,0,0,0,0,0,0,0,0,10,5.4,19.7,22.0,4.7,50,-7170,18965,788,7958,9,1330,1290,1360,1350,1350,1340,2021
Diogo Jota,MID,Liverpool,Man Utd,11,False,2021-10-24,0,5,90,1,1,1,0,0,0,0,0,0,0,0,45,60.8,26.3,45.0,13.2,75,-311545,1014041,13852,325397,9,1330,1290,1360,1350,1350,1340,2021
Divock Origi,FWD,Liverpool,Man Utd,0,False,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-3292,88110,2757,6049,9,1330,1290,1360,1350,1350,1340,2021
Fabio Henrique Tavares,MID,Liverpool,Man Utd,0,False,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2336,70328,3599,5935,9,1330,1290,1360,1350,1350,1340,2021
Harvey Elliott,MID,Liverpool,Man Utd,0,False,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-439,7450,31,470,9,1330,1290,1360,1350,1350,1340,2021
Ibrahima Konaté,DEF,Liverpool,Man Utd,6,False,2021-10-24,0,5,90,0,0,1,0,0,0,0,0,0,0,0,31,20.6,3.5,0.0,2.4,51,-4703,92282,476,5179,9,1330,1290,1360,1350,1350,1340,2021
James Milner,MID,Liverpool,Man Utd,1,False,2021-10-24,0,5,26,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,49,1620,10435,2679,1059,9,1330,1290,1360,1350,1350,1340,2021
Joel Matip,DEF,Liverpool,Man Utd,0,False,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,6006,301913,22503,16497,9,1330,1290,1360,1350,1350,1340,2021
Jordan Henderson,MID,Liverpool,Man Utd,6,False,2021-10-24,0,5,90,0,1,1,0,0,0,0,0,0,0,0,30,40.6,39.3,8.0,8.8,50,1300,96461,12019,10719,9,1330,1290,1360,1350,1350,1340,2021
Joseph Gomez,DEF,Liverpool,Man Utd,0,False,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1288,42070,621,1909,9,1330,1290,1360,1350,1350,1340,2021
Konstantinos Tsimikas,DEF,Liverpool,Man Utd,0,False,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-83515,1288761,16710,100225,9,1330,1290,1360,1350,1350,1340,2021
Mohamed Salah,MID,Liverpool,Man Utd,24,False,2021-10-24,0,5,90,3,1,1,0,0,0,0,0,0,0,3,76,121.2,33.3,90.0,24.5,128,247160,5565682,269688,22528,9,1330,1290,1360,1350,1350,1340,2021
Naby Keita,MID,Liverpool,Man Utd,13,False,2021-10-24,0,5,63,1,1,1,0,0,0,0,0,0,0,2,47,59.4,42.9,22.0,12.4,50,1634,19509,3355,1721,9,1330,1290,1360,1350,1350,1340,2021
Nathaniel Phillips,DEF,Liverpool,Man Utd,0,False,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-523,14859,143,666,9,1330,1290,1360,1350,1350,1340,2021
Neco Williams,DEF,Liverpool,Man Utd,0,False,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,9042,83174,14292,5250,9,1330,1290,1360,1350,1350,1340,2021
