player_name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,team_a,team_a_difficulty,team_h,team_h_difficulty,id,name,short_name,strength,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home 
Nathan Aké,DEF,Man City,279,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-8596,229633,38,8634,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Nicolás Otamendi,DEF,Man City,269,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-49,15486,4,53,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Oleksandr Zinchenko,DEF,Man City,283,380,Aston Villa,6,True,2021-01-20,2,0,19,62,0,0,1,0,0,0,0,0,0,0,0,23,6.2,3.9,0.0,1.0,55,3572,23121,4530,958,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Phil Foden,MID,Man City,284,380,Aston Villa,3,True,2021-01-20,2,0,19,90,0,0,1,0,0,0,0,0,0,0,0,16,22.0,74.1,105.0,20.1,63,418897,867685,451057,32160,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Raheem Sterling,MID,Man City,276,380,Aston Villa,3,True,2021-01-20,2,0,19,71,0,0,1,0,0,0,0,0,0,0,0,3,2.4,24.2,44.0,7.1,114,-8383,336494,33191,41574,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Riyad Mahrez,MID,Man City,275,380,Aston Villa,1,True,2021-01-20,2,0,19,18,0,0,0,0,0,0,0,0,0,0,0,5,4.2,18.8,6.0,2.9,81,-29133,272796,14713,43846,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Rodrigo Hernandez,MID,Man City,286,380,Aston Villa,9,True,2021-01-20,2,0,19,90,0,1,1,0,0,0,0,0,0,0,3,33,54.8,51.4,39.0,14.5,54,-12,35231,1170,1182,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Rúben Santos Gato Alves Dias,DEF,Man City,556,380,Aston Villa,7,True,2021-01-20,2,0,19,90,0,0,1,0,0,0,0,0,0,0,1,29,26.6,0.7,35.0,6.2,58,154332,891459,186853,32521,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Scott Carson,GK,Man City,608,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-233,2229,73,306,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Sergio Agüero,FWD,Man City,268,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,103,-18869,95277,151,19020,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Taylor Harwood-Bellis,DEF,Man City,623,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,19,404,68,49,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Tommy Doyle,MID,Man City,285,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-245,6486,20,265,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Zack Steffen,GK,Man City,538,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-4871,10001,823,5694,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Adrián Bernabé,MID,Man City,537,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6,987,31,37,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Aymeric Laporte,DEF,Man City,280,235,Spurs,6,True,2021-02-13,3,0,24,90,0,0,1,0,0,0,0,0,0,0,0,20,8.6,1.0,2.0,1.2,60,220,176541,5071,4851,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Benjamin Mendy,DEF,Man City,274,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-1977,102440,689,2666,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,281,235,Spurs,2,True,2021-02-13,3,0,24,90,0,0,1,0,0,0,0,1,0,0,0,9,9.0,7.8,17.0,3.4,74,11692,89893,19983,8291,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Claudio Bravo,GK,Man City,267,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-19,1703,0,19,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Claudio Gomes,MID,Man City,659,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,40,153,73,33,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Cole Palmer,MID,Man City,552,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,1,1090,82,81,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Ederson Santana de Moraes,GK,Man City,278,235,Spurs,12,True,2021-02-13,3,0,24,90,0,1,1,0,0,0,0,0,0,3,2,38,37.6,10.0,0.0,4.8,61,27847,711425,65020,37173,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Eric Garcia,DEF,Man City,288,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-32,12432,260,292,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Felix Nmecha,MID,Man City,609,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-19,236,18,37,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Fernando Luiz Rosa,DEF,Man City,266,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2559,54418,702,3261,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Ferran Torres,MID,Man City,287,235,Spurs,1,True,2021-02-13,3,0,24,21,0,0,0,0,0,0,0,0,0,0,0,4,2.0,1.6,0.0,0.4,69,-3299,68491,1093,4392,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Gabriel Fernando de Jesus,FWD,Man City,282,235,Spurs,2,True,2021-02-13,3,0,24,78,0,0,1,0,0,0,0,0,0,0,0,14,1.8,9.5,42.0,5.3,92,87710,434483,141284,53574,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Ilkay Gündogan,MID,Man City,271,235,Spurs,19,True,2021-02-13,3,0,24,68,2,1,1,0,0,0,0,0,0,0,3,53,69.4,18.8,76.0,16.4,60,788107,2421379,806253,18146,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
James Trafford,GK,Man City,595,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-598,7404,184,782,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
John Stones,DEF,Man City,273,235,Spurs,6,True,2021-02-13,3,0,24,90,0,0,1,0,0,0,0,0,0,0,0,29,21.8,2.2,2.0,2.6,52,152224,1779044,223674,71450,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
João Pedro Cavaco Cancelo,DEF,Man City,277,235,Spurs,6,True,2021-02-13,3,0,24,90,0,0,1,0,0,0,0,0,0,0,0,25,20.8,36.3,3.0,6.0,61,140346,1841605,208919,68573,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Kevin De Bruyne,MID,Man City,272,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,118,-30375,803416,1018,31393,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Kyle Walker,DEF,Man City,270,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,61,-10814,428109,10255,21069,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Liam Delap,FWD,Man City,539,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1408,75873,7881,9289,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Luke Mbete,DEF,Man City,622,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,44,1173,201,157,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Nathan Aké,DEF,Man City,279,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-4318,202761,48,4366,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Nicolás Otamendi,DEF,Man City,269,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-64,15161,0,64,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Oleksandr Zinchenko,DEF,Man City,283,235,Spurs,6,True,2021-02-13,3,0,24,90,0,0,1,0,0,0,0,0,0,0,0,24,25.8,8.8,3.0,3.8,55,7290,42763,10351,3061,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Phil Foden,MID,Man City,284,235,Spurs,3,True,2021-02-13,3,0,24,90,0,0,1,0,0,0,0,0,0,0,0,16,14.4,40.4,37.0,9.2,61,272948,838017,302932,29984,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Raheem Sterling,MID,Man City,276,235,Spurs,6,True,2021-02-13,3,0,24,90,0,1,1,0,0,0,0,0,0,0,0,29,34.6,42.2,41.0,11.8,116,254636,1211408,295126,40490,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Riyad Mahrez,MID,Man City,275,235,Spurs,1,True,2021-02-13,3,0,24,11,0,0,0,0,0,0,0,0,0,0,0,2,4.2,0.4,10.0,1.5,81,-14641,249827,19181,33822,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Rodrigo Hernandez,MID,Man City,286,235,Spurs,9,True,2021-02-13,3,0,24,90,1,0,1,0,0,0,0,0,0,0,1,34,51.0,14.8,23.0,8.9,53,-939,32037,1026,1965,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Rúben Santos Gato Alves Dias,DEF,Man City,556,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,61,-42526,1675281,158422,200948,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Scott Carson,GK,Man City,608,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-60,1962,211,271,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Sergio Agüero,FWD,Man City,268,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,103,167,88195,1695,1528,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Taylor Harwood-Bellis,DEF,Man City,623,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-56,495,0,56,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Tommy Doyle,MID,Man City,285,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-109,6028,74,183,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Zack Steffen,GK,Man City,538,235,Spurs,0,True,2021-02-13,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-735,5851,202,937,24,Spurs,5,Man City,3,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Adrián Bernabé,MID,Man City,537,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-19,974,18,37,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Aymeric Laporte,DEF,Man City,280,284,Wolves,2,True,2021-03-02,4,1,26,90,0,0,0,1,0,0,0,0,0,0,0,14,24.6,4.8,2.0,3.1,60,-2581,177910,2477,5058,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Benjamin Mendy,DEF,Man City,274,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-1379,100391,395,1774,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,281,284,Wolves,2,True,2021-03-02,4,1,26,81,0,0,0,1,0,0,0,0,0,0,0,13,7.8,34.1,32.0,7.4,74,23026,123438,37820,14794,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Claudio Bravo,GK,Man City,267,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-14,1681,0,14,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Claudio Gomes,MID,Man City,659,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,5,261,50,45,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Cole Palmer,MID,Man City,552,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,13,1159,76,63,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Ederson Santana de Moraes,GK,Man City,278,284,Wolves,2,True,2021-03-02,4,1,26,90,0,0,0,1,0,0,0,0,0,0,0,8,4.8,0.0,0.0,0.5,61,64772,821250,89619,24847,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Eric Garcia,DEF,Man City,288,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-104,12523,181,285,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Felix Nmecha,MID,Man City,609,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,6,273,23,17,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Fernando Luiz Rosa,DEF,Man City,266,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,2151,55612,2889,738,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Ferran Torres,MID,Man City,287,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-1652,64912,526,2178,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Gabriel Fernando de Jesus,FWD,Man City,282,284,Wolves,13,True,2021-03-02,4,1,26,90,2,0,0,1,0,0,0,0,0,0,3,54,72.2,23.7,115.0,21.1,92,-59116,287167,23636,82752,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Ilkay Gündogan,MID,Man City,271,284,Wolves,4,True,2021-03-02,4,1,26,8,0,1,0,0,0,0,0,0,0,0,0,12,3.2,1.5,11.0,1.6,62,442249,2989456,508625,66376,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
James Trafford,GK,Man City,595,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-443,6784,111,554,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
John Stones,DEF,Man City,273,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,62302,1879314,144406,82104,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
João Pedro Cavaco Cancelo,DEF,Man City,277,284,Wolves,2,True,2021-03-02,4,1,26,90,0,0,0,1,0,0,0,0,0,0,0,22,16.4,32.7,38.0,8.7,61,179714,2160702,234140,54426,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Kevin De Bruyne,MID,Man City,272,284,Wolves,2,True,2021-03-02,4,1,26,90,0,0,0,1,0,0,0,0,0,0,0,12,20.0,23.6,66.0,11.0,118,123058,997513,148553,25495,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Kyle Walker,DEF,Man City,270,284,Wolves,2,True,2021-03-02,4,1,26,90,0,0,0,1,0,0,0,0,0,0,0,19,13.8,3.3,4.0,2.1,61,-12617,406382,3022,15639,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Liam Delap,FWD,Man City,539,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,1037,81413,11371,10334,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Luke Mbete,DEF,Man City,622,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-23,1404,122,145,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Nathan Aké,DEF,Man City,279,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2302,197955,38,2340,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Nicolás Otamendi,DEF,Man City,269,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-53,15040,0,53,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Oleksandr Zinchenko,DEF,Man City,283,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,9867,57380,13583,3716,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Phil Foden,MID,Man City,284,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,61,-21677,845106,107452,129129,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Raheem Sterling,MID,Man City,276,284,Wolves,2,True,2021-03-02,4,1,26,90,0,0,0,1,0,0,0,0,0,0,0,4,5.2,17.4,63.0,8.6,116,-58272,962115,80053,138325,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Riyad Mahrez,MID,Man City,275,284,Wolves,12,True,2021-03-02,4,1,26,90,1,1,0,1,0,0,0,0,0,0,2,43,58.6,49.8,80.0,18.8,81,25516,262761,41507,15991,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Rodrigo Hernandez,MID,Man City,286,284,Wolves,2,True,2021-03-02,4,1,26,90,0,0,0,1,0,0,0,0,0,0,0,20,17.6,30.2,2.0,5.0,53,186,33983,1989,1803,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Rúben Santos Gato Alves Dias,DEF,Man City,556,284,Wolves,2,True,2021-03-02,4,1,26,90,0,0,0,1,0,0,0,0,0,0,0,13,19.0,2.2,2.0,2.3,61,107962,1791947,157799,49837,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Scott Carson,GK,Man City,608,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,3197,9897,5162,1965,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Sergio Agüero,FWD,Man City,268,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,103,2357,94076,5056,2699,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Taylor Harwood-Bellis,DEF,Man City,623,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-18,451,0,18,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Tommy Doyle,MID,Man City,285,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-79,5904,52,131,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Zack Steffen,GK,Man City,538,284,Wolves,0,True,2021-03-02,4,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-377,5444,184,561,26,Wolves,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Adrián Bernabé,MID,Man City,537,325,Southampton,0,True,2021-03-10,5,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,3,991,22,19,27,Southampton,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Aymeric Laporte,DEF,Man City,280,325,Southampton,1,True,2021-03-10,5,2,27,90,0,0,0,2,0,0,0,0,0,0,0,8,8.2,0.8,0.0,0.9,60,-2795,176133,1381,4176,27,Southampton,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Benjamin Mendy,DEF,Man City,274,325,Southampton,1,True,2021-03-10,5,2,27,9,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.3,0.0,0.2,59,-1052,99674,281,1333,27,Southampton,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,281,325,Southampton,2,True,2021-03-10,5,2,27,90,0,0,0,2,0,0,0,0,0,0,0,9,2.0,16.2,16.0,3.4,74,-1628,121629,18478,20106,27,Southampton,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Claudio Bravo,GK,Man City,267,325,Southampton,0,True,2021-03-10,5,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-11,1669,0,11,27,Southampton,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Claudio Gomes,MID,Man City,659,325,Southampton,0,True,2021-03-10,5,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4,289,30,34,27,Southampton,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Cole Palmer,MID,Man City,552,325,Southampton,0,True,2021-03-10,5,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-14,1173,37,51,27,Southampton,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Ederson Santana de Moraes,GK,Man City,278,325,Southampton,2,True,2021-03-10,5,2,27,90,0,0,0,2,0,0,0,0,0,4,0,20,30.2,0.0,0.0,3.0,61,7524,829937,39002,31478,27,Southampton,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Eric Garcia,DEF,Man City,288,325,Southampton,0,True,2021-03-10,5,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-71,12558,132,203,27,Southampton,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Felix Nmecha,MID,Man City,609,325,Southampton,0,True,2021-03-10,5,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6,276,10,16,27,Southampton,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Fernando Luiz Rosa,DEF,Man City,266,325,Southampton,0,True,2021-03-10,5,2,27,90,0,0,0,2,0,0,0,1,0,0,0,11,10.6,12.7,3.0,2.6,54,-390,55378,760,1150,27,Southampton,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Ferran Torres,MID,Man City,287,325,Southampton,1,True,2021-03-10,5,2,27,29,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,0.3,22.0,2.2,69,-294,64811,869,1163,27,Southampton,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Gabriel Fernando de Jesus,FWD,Man City,282,325,Southampton,0,True,2021-03-10,5,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,92,29855,324444,54698,24843,27,Southampton,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Ilkay Gündogan,MID,Man City,271,325,Southampton,8,True,2021-03-10,5,2,27,90,1,0,0,2,0,0,0,0,0,0,1,43,56.0,36.8,33.0,12.6,62,133344,3113365,253772,120428,27,Southampton,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
