,GW,player_name,total_points,was_home,team_h,team_h_difficulty,team_h_score,team_h_strength_attack,team_h_strength_defense,team_h_strength_overall,team_a,team_a_difficulty,team_a_score,team_h_strength_attack,team_h_strength_defense,team_h_strength_overall,position,goals_scored,goals_conceded,assists_x,clean_sheets,penalties_saved,penalties_missed,saves,own_goals,red_cards,yellow_cards,minutes,selected,value,bonus,bps,transfers_balance,transfers_in,transfers_out,influence,creativity,threat,ict_index,kickoff_time,shots,key_passes,xG,xA,npg,npxG,xGChain,xGBuildup 
1187,22,Lukasz Fabianski,2,False,Aston Villa,4,1,[1120],[1080],[1100.],West Ham,3,3,[1120],[1080],[1100.],GK,0,1,0,0,0,0,1,0,0,0,90,297092,51,0,9,-6172,4612,10784,6.2,0.0,0.0,0.6,2021-02-03,0,0,0.0,0.0,0,0.0,0.0,0.0
1186,22,Jesse Lingard,15,False,Aston Villa,4,1,[1120],[1080],[1100.],West Ham,3,3,[1120],[1080],[1100.],MID,2,1,0,0,0,0,0,0,0,0,90,14855,59,3,47,1842,2092,250,77.6,31.8,65.0,17.4,2021-02-03,6,2,0.3652617335319519,0.09716136753559113,2,0.3652617335319519,0.8794189691543579,0.4911488592624664
1185,22,Jarrod Bowen,1,False,Aston Villa,4,1,[1120],[1080],[1100.],West Ham,3,3,[1120],[1080],[1100.],MID,0,0,0,0,0,0,0,0,0,0,1,196014,62,0,3,-13238,4279,17517,0.0,0.0,0.0,0.0,2021-02-03,0,0,0.0,0.0,0,0.0,0.0,0.0
1184,22,Declan Rice,2,False,Aston Villa,4,1,[1120],[1080],[1100.],West Ham,3,3,[1120],[1080],[1100.],MID,0,1,0,0,0,0,0,0,0,0,90,182283,48,0,11,-7110,2089,9199,8.8,3.6,4.0,1.6,2021-02-03,0,0,0.0,0.0,0,0.0,0.5950320959091187,0.5950320959091187
1183,22,Craig Dawson,2,False,Aston Villa,4,1,[1120],[1080],[1100.],West Ham,3,3,[1120],[1080],[1100.],DEF,0,1,0,0,0,0,0,0,0,0,90,47276,45,0,10,16091,17680,1589,16.4,0.6,0.0,1.7,2021-02-03,0,0,0.0,0.0,0,0.0,0.8823907971382141,0.8823907971382141
1182,22,Ben Johnson,1,False,Aston Villa,4,1,[1120],[1080],[1100.],West Ham,3,3,[1120],[1080],[1100.],DEF,0,0,0,0,0,0,0,0,0,0,2,213759,39,0,3,-10069,1023,11092,0.2,0.0,0.0,0.0,2021-02-03,0,0,0.0,0.0,0,0.0,0.0,0.0
1181,22,Angelo Ogbonna,2,False,Aston Villa,4,1,[1120],[1080],[1100.],West Ham,3,3,[1120],[1080],[1100.],DEF,0,1,0,0,0,0,0,0,0,0,90,222303,50,0,13,-8951,5221,14172,10.2,0.8,0.0,1.1,2021-02-03,0,0,0.0,0.0,0,0.0,0.07983043789863586,0.07983043789863586
1180,22,Aaron Cresswell,1,False,Aston Villa,4,1,[1120],[1080],[1100.],West Ham,3,3,[1120],[1080],[1100.],DEF,0,1,0,0,0,0,0,0,0,1,90,1737759,56,0,10,146283,165208,18925,12.8,24.8,13.0,5.1,2021-02-03,2,2,0.07211209088563919,0.25811299681663513,0,0.07211209088563919,0.35421350598335266,0.07983043789863586
2166,22,Ethan Ampadu,2,True,Sheffield United,2,2,[],[],[],West Bromwich Albion,2,1,[],[],[],DEF,0,1,0,0,0,0,0,0,0,0,90,42542,43,0,17,3848,5392,1544,30.4,7.9,14.0,5.2,2021-02-02,2,0,0.06340991705656053,0.0,0,0.06340991705656053,0.13221456110477448,0.11697877198457718
4076,22,Cédric Soares,1,False,Wolverhampton Wanderers,3,2,[],[],[],Arsenal,3,1,[],[],[],DEF,0,2,0,0,0,0,0,0,0,0,90,25009,46,0,8,8220,9002,782,11.0,4.7,10.0,2.6,2021-02-02,1,0,0.012726240791380405,0.0,0,0.012726240791380405,0.3446342945098877,0.3319080471992493
711,22,Andreas Christensen,1,False,Tottenham,4,0,[],[],[],Chelsea,4,1,[],[],[],DEF,0,0,0,0,0,0,0,0,0,0,54,16048,47,0,12,-93,107,200,10.6,0.3,0.0,1.1,2021-02-04,0,0,0.0,0.0,0,0.0,0.619475245475769,0.619475245475769
4078,22,Héctor Bellerín,1,False,Wolverhampton Wanderers,3,2,[],[],[],Arsenal,3,1,[],[],[],DEF,0,2,0,0,0,0,0,0,0,0,90,384060,51,0,17,22723,29707,6984,11.0,15.8,8.0,3.5,2021-02-02,0,1,0.0,0.11584549397230147,0,0.0,0.4218927025794983,0.3060472011566162
4077,22,Granit Xhaka,1,False,Wolverhampton Wanderers,3,2,[],[],[],Arsenal,3,1,[],[],[],MID,0,2,0,0,0,0,0,0,0,1,90,35561,52,0,13,884,1796,912,20.0,13.3,0.0,3.3,2021-02-02,0,1,0.0,0.02802002802491188,0,0.0,0.07933337241411209,0.05131334438920021
720,22,Reece James,8,False,Tottenham,4,0,[],[],[],Chelsea,4,1,[],[],[],DEF,0,0,0,1,0,0,0,0,0,0,90,481212,51,2,32,-31551,2650,34201,15.2,43.1,26.0,8.4,2021-02-04,1,3,0.0893055722117424,0.23932552337646484,0,0.0893055722117424,0.8039566874504089,0.4753255844116211
718,22,Mason Mount,3,False,Tottenham,4,0,[],[],[],Chelsea,4,1,[],[],[],MID,0,0,0,1,0,0,0,0,0,0,90,367671,68,0,13,-15379,9024,24403,11.8,45.3,46.0,10.3,2021-02-04,3,3,0.4574839770793915,0.5264819264411926,0,0.4574839770793915,1.0442248582839966,0.09264982491731644
721,22,Timo Werner,5,False,Tottenham,4,0,[],[],[],Chelsea,4,1,[],[],[],FWD,0,0,1,1,0,0,0,0,0,0,90,946321,92,0,17,-17211,33288,50499,8.2,23.8,72.0,10.4,2021-02-04,4,1,0.540368914604187,0.3091329336166382,0,0.540368914604187,1.046093225479126,0.196591392159462
717,22,Marcos Alonso,6,False,Tottenham,4,0,[],[],[],Chelsea,4,1,[],[],[],DEF,0,0,0,1,0,0,0,0,0,0,90,144532,56,0,25,34993,36584,1591,14.4,13.9,24.0,5.2,2021-02-04,2,1,0.1420481652021408,0.048269141465425484,0,0.1420481652021408,0.27224573493003845,0.1278625875711441
716,22,Edouard Mendy,6,False,Tottenham,4,0,[],[],[],Chelsea,4,1,[],[],[],GK,0,0,0,1,0,0,2,0,0,0,90,542010,51,0,24,-8741,11457,20198,12.6,0.0,0.0,1.3,2021-02-04,0,0,0.0,0.0,0,0.0,0.4397637844085693,0.4397637844085693
4082,22,Thomas Partey,1,False,Wolverhampton Wanderers,3,2,[],[],[],Arsenal,3,1,[],[],[],MID,0,2,0,0,0,0,0,0,0,1,74,25201,49,0,17,1023,1801,778,10.6,17.3,20.0,4.8,2021-02-02,2,1,0.04589664936065674,0.2933209538459778,0,0.04589664936065674,0.35992810130119324,0.03858710452914238
719,22,Mateo Kovacic,3,False,Tottenham,4,0,[],[],[],Chelsea,4,1,[],[],[],MID,0,0,0,1,0,0,0,0,0,0,73,19159,53,0,14,172,521,349,6.2,5.1,22.0,3.3,2021-02-04,2,0,0.2264257371425629,0.0,0,0.2264257371425629,0.8067129850387573,0.5802872776985168
4079,22,Pierre-Emerick Aubameyang,1,False,Wolverhampton Wanderers,3,2,[],[],[],Arsenal,3,1,[],[],[],MID,0,0,0,0,0,0,0,0,0,0,29,517358,113,0,5,-8191,3402,11593,3.0,0.3,18.0,2.1,2021-02-02,1,0,0.11584549397230147,0.0,0,0.11584549397230147,0.11584549397230147,0.0
4080,22,Rob Holding,1,False,Wolverhampton Wanderers,3,2,[],[],[],Arsenal,3,1,[],[],[],DEF,0,2,0,0,0,0,0,0,0,0,90,481819,45,0,15,81425,89716,8291,16.2,1.8,2.0,2.0,2021-02-02,0,0,0.0,0.0,0,0.0,0.3319080471992493,0.3319080471992493
2173,22,Oliver Burke,1,True,Sheffield United,2,2,[],[],[],West Bromwich Albion,2,1,[],[],[],MID,0,0,0,0,0,0,0,0,0,0,4,134611,42,0,2,-1023,13678,14701,0.0,0.0,0.0,0.0,2021-02-02,0,0,0.0,0.0,0,0.0,0.0,0.0
4081,22,Rúnar Alex Rúnarsson,1,False,Wolverhampton Wanderers,3,2,[],[],[],Arsenal,3,1,[],[],[],GK,0,0,0,0,0,0,2,0,0,0,15,3226,44,0,8,-33,47,80,16.6,0.0,0.0,1.7,2021-02-02,0,0,0.0,0.0,0,0.0,0.0,0.0
7224,23,Ross Barkley,3,True,Aston Villa,3,1,[1120],[1080],[1100.],Arsenal,3,0,[1120],[1080],[1100.],MID,0,0,0,1,0,0,0,0,0,0,77,70610,59,0,13,-353,3616,3969,12.2,38.1,45.0,9.5,2021-02-06,3,3,0.3115818202495575,0.4305008351802826,0,0.3115818202495575,0.7730394601821899,0.09531977772712708
8395,23,Ashley Barnes,2,True,Burnley,3,1,[1040],[1040],[1040.],Brighton,2,1,[1040],[1040],[1040.],FWD,0,1,0,0,0,0,0,0,0,0,90,15749,60,0,3,-2082,415,2497,0.0,12.1,49.0,6.0,2021-02-06,3,1,0.2660544812679291,0.00788410846143961,0,0.2660544812679291,0.3794237077236176,0.10548511892557144
7219,23,John McGinn,3,True,Aston Villa,3,1,[1120],[1080],[1100.],Arsenal,3,0,[1120],[1080],[1100.],MID,0,0,0,1,0,0,0,0,0,0,90,78215,55,0,13,-4603,535,5138,17.2,2.1,9.0,2.8,2021-02-06,1,0,0.015355477109551431,0.0,0,0.015355477109551431,0.015355477109551431,0.015355477109551431
7218,23,Jacob Ramsey,1,True,Aston Villa,3,1,[1120],[1080],[1100.],Arsenal,3,0,[1120],[1080],[1100.],MID,0,0,0,0,0,0,0,0,0,0,12,6939,45,0,3,-196,166,362,3.0,0.0,7.0,1.0,2021-02-06,1,0,0.03796984627842903,0.0,0,0.03796984627842903,0.03796984627842903,0.0
7217,23,Jack Grealish,2,True,Aston Villa,3,1,[1120],[1080],[1100.],Arsenal,3,0,[1120],[1080],[1100.],MID,0,0,0,1,0,0,0,0,0,1,90,3255300,78,0,8,72166,133011,60845,15.0,44.3,25.0,8.4,2021-02-06,1,4,0.08352214843034744,0.27402317523956304,0,0.08352214843034744,0.7501735687255859,0.4569912254810333
7216,23,Ezri Konsa Ngoyo,5,True,Aston Villa,3,1,[1120],[1080],[1100.],Arsenal,3,0,[1120],[1080],[1100.],DEF,0,0,0,1,0,0,0,0,0,1,90,398862,46,0,20,-11636,6979,18615,15.4,0.1,0.0,1.6,2021-02-06,0,0,0.0,0.0,0,0.0,0.0,0.0
7215,23,Bertrand Traoré,6,True,Aston Villa,3,1,[1120],[1080],[1100.],Arsenal,3,0,[1120],[1080],[1100.],MID,0,0,1,1,0,0,0,0,0,0,65,39678,59,0,9,-8408,1460,9868,19.6,14.3,23.0,5.7,2021-02-06,1,1,0.3770269453525543,0.14393572509288788,0,0.3770269453525543,0.5363181233406067,0.015355477109551431
1197,23,Declan Rice,3,False,Fulham,4,0,[1150],[1040],[1095.],West Ham,2,0,[1150],[1040],[1095.],MID,0,0,0,1,0,0,0,0,0,0,90,175234,47,0,22,-7698,1796,9494,21.2,18.5,35.0,7.5,2021-02-06,2,1,0.035982102155685425,0.0282830111682415,0,0.035982102155685425,0.6185882687568665,0.6185882687568665
10171,23,Fabio Henrique Tavares,1,True,Liverpool,4,1,[1190],[1300],[1245.],Manchester City,3,4,[1190],[1300],[1245.],MID,0,4,0,0,0,0,0,0,0,1,90,66658,54,0,6,-3091,49,3140,7.6,0.5,0.0,0.8,2021-02-07,0,0,0.0,0.0,0,0.0,0.05289136618375778,0.05289136618375778
10170,23,Alisson Ramses Becker,0,True,Liverpool,4,1,[1190],[1300],[1245.],Manchester City,3,4,[1190],[1300],[1245.],GK,0,4,0,0,0,0,1,0,0,0,90,517881,59,0,6,-34326,3489,37815,3.8,0.0,0.0,0.4,2021-02-07,0,0,0.0,0.0,0,0.0,0.0,0.0
1198,23,Jarrod Bowen,1,False,Fulham,4,0,[1150],[1040],[1095.],West Ham,2,0,[1150],[1040],[1095.],MID,0,0,0,0,0,0,0,0,0,0,55,177085,61,0,0,-19328,5225,24553,0.0,0.3,11.0,1.0,2021-02-06,1,0,0.5903052687644958,0.0,0,0.5903052687644958,0.5903052687644958,0.0
1199,23,Jesse Lingard,3,False,Fulham,4,0,[1150],[1040],[1095.],West Ham,2,0,[1150],[1040],[1095.],MID,0,0,0,1,0,0,0,0,0,0,90,258242,60,0,7,236958,240850,3892,4.6,18.5,2.0,2.5,2021-02-06,0,1,0.0,0.1075388491153717,0,0.0,0.0282830111682415,0.0282830111682415
10067,23,Willian Borges Da Silva,1,False,Aston Villa,3,1,[1120],[1080],[1100.],Arsenal,3,0,[1120],[1080],[1100.],MID,0,0,0,0,0,0,0,0,0,0,16,221787,75,0,3,-2370,272,2642,1.0,2.6,20.0,2.4,2021-02-06,2,0,0.03878605738282204,0.0,0,0.03878605738282204,0.03878605738282204,0.0
7225,23,Tyrone Mings,6,True,Aston Villa,3,1,[1120],[1080],[1100.],Arsenal,3,0,[1120],[1080],[1100.],DEF,0,0,0,1,0,0,0,0,0,0,90,635422,54,0,22,-15751,8337,24088,22.6,0.3,0.0,2.3,2021-02-06,0,0,0.0,0.0,0,0.0,0.0,0.0
10258,23,Mahmoud Ahmed Ibrahim Hassan,1,True,Aston Villa,3,1,[1120],[1080],[1100.],Arsenal,3,0,[1120],[1080],[1100.],MID,0,0,0,0,0,0,0,0,0,0,24,35660,52,0,3,-246,113,359,2.0,0.3,0.0,0.2,2021-02-06,0,0,0.0,0.0,0,0.0,0.0,0.0
7221,23,Matthew Cash,6,True,Aston Villa,3,1,[1120],[1080],[1100.],Arsenal,3,0,[1120],[1080],[1100.],DEF,0,0,0,1,0,0,0,0,0,0,90,110433,50,0,21,768,7774,7006,18.0,2.0,4.0,2.4,2021-02-06,1,0,0.024547426030039787,0.0,0,0.024547426030039787,0.03990290313959122,0.015355477109551431
7223,23,Ollie Watkins,9,True,Aston Villa,3,1,[1120],[1080],[1100.],Arsenal,3,0,[1120],[1080],[1100.],FWD,1,0,0,1,0,0,0,0,0,0,90,1440375,63,3,29,7465,81612,74147,40.8,14.3,47.0,10.2,2021-02-06,4,1,0.34791913628578186,0.08352214843034744,1,0.34791913628578186,0.9322277307510376,0.5007864236831665
7222,23,Matt Targett,7,True,Aston Villa,3,1,[1120],[1080],[1100.],Arsenal,3,0,[1120],[1080],[1100.],DEF,0,0,0,1,0,0,0,0,0,0,90,651871,48,1,24,19132,53054,33922,36.0,15.8,0.0,5.2,2021-02-06,0,1,0.0,0.0799643024802208,0,0.0,0.496894121170044,0.41692984104156494
1689,23,Karl Darlow,1,True,Newcastle,2,3,[1050],[1030],[1040.],Southampton,2,2,[1050],[1030],[1040.],GK,0,2,0,0,0,0,3,0,0,1,90,157413,50,0,10,-5087,4568,9655,24.8,0.0,0.0,2.5,2021-02-06,0,0,0.0,0.0,0,0.0,0.0,0.0
1688,23,Jonjo Shelvey,2,True,Newcastle,2,3,[1050],[1030],[1040.],Southampton,2,2,[1050],[1030],[1040.],MID,0,2,0,0,0,0,0,0,0,0,90,11060,53,0,7,609,917,308,3.2,0.8,4.0,0.8,2021-02-06,1,0,0.1419333517551422,0.0,0,0.1419333517551422,0.5722447037696838,0.4303113520145416
1687,23,Jeff Hendrick,-2,True,Newcastle,2,3,[1050],[1030],[1040.],Southampton,2,2,[1050],[1030],[1040.],MID,0,2,0,0,0,0,0,0,1,0,49,122372,45,0,-7,-4589,997,5586,0.0,0.3,0.0,0.0,2021-02-06,0,0,0.0,0.0,0,0.0,0.08412031829357147,0.08412031829357147
7672,23,David de Gea,1,True,Manchester United,4,3,[],[],[],Everton,4,3,[],[],[],GK,0,3,0,0,0,0,0,0,0,0,90,414011,53,0,4,13746,26118,12372,0.0,0.0,0.0,0.0,2021-02-06,0,0,0.0,0.0,0,0.0,0.10795629024505617,0.10795629024505617
7671,23,Axel Tuanzebe,0,True,Manchester United,4,3,[],[],[],Everton,4,3,[],[],[],DEF,0,1,0,0,0,0,0,0,0,1,1,7528,42,0,-1,-418,180,598,0.0,0.0,0.0,0.0,2021-02-06,0,0,0.0,0.0,0,0.0,0.0,0.0
7670,23,Aaron Wan-Bissaka,4,True,Manchester United,4,3,[],[],[],Everton,4,3,[],[],[],DEF,0,3,1,0,0,0,0,0,0,0,90,1150782,55,0,24,308219,318729,10510,35.8,30.5,2.0,6.8,2021-02-06,0,2,0.0,0.10450972616672516,0,0.0,0.8709687590599059,0.7977861762046814
1686,23,Javier Manquillo,1,True,Newcastle,2,3,[1050],[1030],[1040.],Southampton,2,2,[1050],[1030],[1040.],DEF,0,0,0,0,0,0,0,0,0,0,23,17198,42,0,3,159,779,620,8.8,0.6,0.0,0.9,2021-02-06,0,0,0.0,0.0,0,0.0,0.0,0.0
10024,23,Lucas Rodrigues Moura da Silva,6,True,Tottenham,2,2,[],[],[],West Bromwich Albion,4,0,[],[],[],MID,0,0,1,1,0,0,0,0,0,0,90,84818,66,0,18,-259,691,950,20.8,23.9,6.0,5.1,2021-02-07,0,2,0.0,0.509445071220398,0,0.0,0.509445071220398,0.06762354075908661
1685,23,Jamal Lewis,1,True,Newcastle,2,3,[1050],[1030],[1040.],Southampton,2,2,[1050],[1030],[1040.],DEF,0,2,0,0,0,0,0,0,0,0,90,115456,42,0,15,-8794,4254,13048,14.2,0.5,0.0,1.5,2021-02-06,0,0,0.0,0.0,0,0.0,0.4303113520145416,0.4303113520145416
1684,23,Isaac Hayden,2,True,Newcastle,2,3,[1050],[1030],[1040.],Southampton,2,2,[1050],[1030],[1040.],MID,0,2,0,0,0,0,0,0,0,0,90,3981,47,0,10,-78,80,158,13.0,0.3,0.0,1.3,2021-02-06,0,0,0.0,0.0,0,0.0,0.0,0.0
1200,23,Lukasz Fabianski,6,False,Fulham,4,0,[1150],[1040],[1095.],West Ham,2,0,[1150],[1040],[1095.],GK,0,0,0,1,0,0,3,0,0,1,90,311177,51,0,23,11944,23321,11377,21.6,0.0,0.0,2.2,2021-02-06,0,0,0.0,0.0,0,0.0,0.0,0.0
1196,23,Craig Dawson,6,False,Fulham,4,0,[1150],[1040],[1095.],West Ham,2,0,[1150],[1040],[1095.],DEF,0,0,0,1,0,0,0,0,0,0,90,59192,45,0,24,11436,14370,2934,23.8,10.1,4.0,3.8,2021-02-06,1,1,0.0123790567740798,0.013270039111375807,0,0.0123790567740798,0.0,0.0
9977,23,André Filipe Tavares Gomes,2,False,Manchester United,4,3,[],[],[],Everton,4,3,[],[],[],MID,0,3,0,0,0,0,0,0,0,0,90,17001,53,0,18,-154,87,241,18.0,12.0,0.0,3.0,2021-02-06,0,1,0.0,0.03686433658003807,0,0.0,0.03686433658003807,0.0
7220,23,Marvelous Nakamba,2,True,Aston Villa,3,1,[1120],[1080],[1100.],Arsenal,3,0,[1120],[1080],[1100.],MID,0,0,0,1,0,0,0,0,0,1,90,41838,43,0,3,-2595,278,2873,14.4,10.8,0.0,2.5,2021-02-06,0,1,0.0,0.03796984627842903,0,0.0,0.08225180953741074,0.044281959533691406
10112,23,Raphael Dias Belloli,6,True,Leeds,2,2,[1060],[1210],[1135.],Crystal Palace,3,0,[1060],[1210],[1135.],MID,0,0,1,1,0,0,0,0,0,0,90,162039,53,0,21,59791,65282,5491,13.2,23.6,61.0,9.8,2021-02-08,4,1,0.3291817903518677,0.5877197980880737,0,0.3291817903518677,0.3187033534049988,0.19003090262413025
8004,23,Riyad Mahrez,2,False,Liverpool,4,1,[1190],[1300],[1245.],Manchester City,3,4,[1190],[1300],[1245.],MID,0,1,0,0,0,0,0,0,0,0,71,262538,81,0,8,-42625,7533,50158,5.4,2.4,6.0,1.4,2021-02-07,0,0,0.0,0.0,0,0.0,0.01621885783970356,0.01621885783970356
10234,23,Oluwasemilogo Adesewo Ibidapo Ajayi,1,False,Tottenham,2,2,[],[],[],West Bromwich Albion,4,0,[],[],[],DEF,0,2,0,0,0,0,0,0,0,0,90,20614,48,0,11,-2987,525,3512,18.8,0.3,8.0,2.7,2021-02-07,1,0,0.058976873755455024,0.0,0,0.058976873755455024,0.4156301617622376,0.4156301617622376
9884,23,Jorge Luiz Frello Filho,10,False,Sheffield United,4,1,[],[],[],Chelsea,2,2,[],[],[],MID,1,1,0,0,0,0,0,0,0,0,90,295397,47,3,35,9693,16706,7013,50.0,14.7,17.0,8.2,2021-02-07,1,1,0.7611688375473022,0.022387219592928886,0,0.0,0.6819977760314941,0.6819977760314941
9920,23,Joelinton Cássio Apolinário de Lira,1,True,Newcastle,2,3,[1050],[1030],[1040.],Southampton,2,2,[1050],[1030],[1040.],FWD,0,1,0,0,0,0,0,0,0,0,54,28601,57,0,4,-2797,464,3261,6.4,0.5,2.0,0.9,2021-02-06,0,0,0.0,0.0,0,0.0,0.1419333517551422,0.1419333517551422
9937,23,Jonathan Castro Otto,1,True,Wolverhampton Wanderers,4,0,[],[],[],Leicester,3,0,[],[],[],DEF,0,0,0,0,0,0,0,0,0,0,45,1631,54,0,6,-9,24,33,13.2,1.8,0.0,1.5,2021-02-07,0,0,0.0,0.0,0,0.0,0.0,0.0
282,23,Yves Bissouma,2,False,Burnley,3,1,[1040],[1040],[1040.],Brighton,2,1,[1040],[1040],[1040.],MID,0,1,0,0,0,0,0,0,0,0,90,129671,44,0,17,-5593,1709,7302,9.4,12.7,1.0,2.3,2021-02-06,1,1,0.010589897632598877,0.12478773295879365,0,0.010589897632598877,0.19058120250701904,0.055203568190336234
281,23,Robert Sánchez,5,False,Burnley,3,1,[1040],[1040],[1040.],Brighton,2,1,[1040],[1040],[1040.],GK,0,1,0,0,0,0,6,0,0,0,90,179633,45,1,24,58636,62559,3923,43.6,0.0,0.0,4.4,2021-02-06,0,0,0.0,0.0,0,0.0,0.0,0.0
280,23,Pascal Groß,5,False,Burnley,3,1,[1040],[1040],[1040.],Brighton,2,1,[1040],[1040],[1040.],MID,0,1,1,0,0,0,0,0,0,0,90,22958,58,0,22,-276,1059,1335,22.6,41.6,5.0,6.9,2021-02-06,1,3,0.07449140399694443,0.1594163477420807,0,0.07449140399694443,0.14970983564853668,0.10464468598365784
279,23,Neal Maupay,2,False,Burnley,3,1,[1040],[1040],[1040.],Brighton,2,1,[1040],[1040],[1040.],FWD,0,1,0,0,0,0,0,0,0,0,61,242636,61,0,2,1652,20924,19272,0.0,12.3,12.0,2.4,2021-02-06,2,1,0.16557344794273374,0.04944111406803131,0,0.16557344794273374,0.21501456201076508,0.0
278,23,Lewis Dunk,9,False,Burnley,3,1,[1040],[1040],[1040.],Brighton,2,1,[1040],[1040],[1040.],DEF,1,1,0,0,0,0,0,0,0,0,90,247405,48,1,24,38709,42299,3590,40.0,0.1,21.0,6.1,2021-02-06,2,0,0.11435118317604065,0.0,1,0.11435118317604065,0.02868603728711605,0.02868603728711605
277,23,Leandro Trossard,1,False,Burnley,3,1,[1040],[1040],[1040.],Brighton,2,1,[1040],[1040],[1040.],MID,0,0,0,0,0,0,0,0,0,0,28,57691,57,0,1,8437,10383,1946,0.2,0.8,2.0,0.3,2021-02-06,0,0,0.0,0.0,0,0.0,0.0,0.0
276,23,Joël Veltman,2,False,Burnley,3,1,[1040],[1040],[1040.],Brighton,2,1,[1040],[1040],[1040.],DEF,0,1,0,0,0,0,0,0,0,0,90,32897,43,0,16,-3091,906,3997,20.8,16.1,2.0,3.9,2021-02-06,0,1,0.0,0.11036988347768784,0,0.0,0.15981100499629974,0.04944111406803131
275,23,Dan Burn,2,False,Burnley,3,1,[1040],[1040],[1040.],Brighton,2,1,[1040],[1040],[1040.],DEF,0,1,0,0,0,0,0,0,0,0,90,33099,42,0,5,4116,5119,1003,14.6,1.8,0.0,1.6,2021-02-06,0,0,0.0,0.0,0,0.0,0.10464468598365784,0.10464468598365784
274,23,Danny Welbeck,1,False,Burnley,3,1,[1040],[1040],[1040.],Brighton,2,1,[1040],[1040],[1040.],FWD,0,0,0,0,0,0,0,0,0,0,28,21346,55,0,3,-2693,156,2849,2.0,0.3,8.0,1.0,2021-02-06,1,0,0.02868603728711605,0.0,0,0.02868603728711605,0.02868603728711605,0.0
273,23,Ben White,2,False,Burnley,3,1,[1040],[1040],[1040.],Brighton,2,1,[1040],[1040],[1040.],DEF,0,1,0,0,0,0,0,0,0,0,90,121177,44,0,10,23598,26611,3013,19.2,0.5,0.0,2.0,2021-02-06,0,0,0.0,0.0,0,0.0,0.04944111406803131,0.04944111406803131
272,23,Alexis Mac Allister,2,False,Burnley,3,1,[1040],[1040],[1040.],Brighton,2,1,[1040],[1040],[1040.],MID,0,1,0,0,0,0,0,0,0,0,90,2916,53,0,5,-129,26,155,8.4,14.2,2.0,2.5,2021-02-06,0,1,0.0,0.055203568190336234,0,0.0,0.10464468598365784,0.04944111406803131
271,23,Adam Webster,2,False,Burnley,3,1,[1040],[1040],[1040.],Brighton,2,1,[1040],[1040],[1040.],DEF,0,1,0,0,0,0,0,0,0,0,74,117782,44,0,13,5766,7986,2220,14.4,10.5,0.0,2.5,2021-02-06,0,1,0.0,0.02868603728711605,0,0.0,0.07812715321779251,0.04944111406803131
8396,23,Ashley Westwood,2,True,Burnley,3,1,[1040],[1040],[1040.],Brighton,2,1,[1040],[1040],[1040.],MID,0,1,0,0,0,0,0,0,0,0,90,33874,53,0,19,826,2340,1514,12.8,33.2,0.0,4.6,2021-02-06,0,2,0.0,0.6105811595916748,0,0.0,0.5416833162307739,0.019551020115613937
1203,23,Ryan Fredericks,1,False,Fulham,4,0,[1150],[1040],[1095.],West Ham,2,0,[1150],[1040],[1095.],DEF,0,0,0,0,0,0,0,0,0,0,16,16679,42,0,5,93,595,502,2.0,0.0,2.0,0.4,2021-02-06,0,0,0.0,0.0,0,0.0,0.0,0.0
9813,23,João Pedro Cavaco Cancelo,2,False,Liverpool,4,1,[1190],[1300],[1245.],Manchester City,3,4,[1190],[1300],[1245.],DEF,0,1,0,0,0,0,0,0,0,0,90,1683799,60,0,13,13278,87449,74171,16.4,2.4,0.0,1.9,2021-02-07,0,0,0.0,0.0,0,0.0,0.09570378065109253,0.09570378065109253
9812,23,Gabriel Fernando de Jesus,4,False,Liverpool,4,1,[1190],[1300],[1245.],Manchester City,3,4,[1190],[1300],[1245.],FWD,0,0,1,0,0,0,0,0,0,0,18,333956,92,0,13,42018,66594,24576,18.6,11.1,0.0,3.0,2021-02-07,0,1,0.0,0.09570378065109253,0,0.0,0.09570378065109253,0.09570378065109253
9549,23,Çaglar Söyüncü,5,False,Wolverhampton Wanderers,4,0,[],[],[],Leicester,3,0,[],[],[],DEF,0,0,0,1,0,0,0,0,0,1,90,214289,53,0,23,1851,3248,1397,25.0,0.9,4.0,3.0,2021-02-07,1,0,0.01217500865459442,0.0,0,0.01217500865459442,0.033776987344026566,0.033776987344026566
8003,23,Raheem Sterling,8,False,Liverpool,4,1,[1190],[1300],[1245.],Manchester City,3,4,[1190],[1300],[1245.],MID,1,1,0,0,0,0,0,0,0,0,90,913499,116,1,36,-34244,58476,92720,49.4,25.3,47.0,12.2,2021-02-07,1,2,0.8310533761978149,0.49820423126220703,1,0.8310533761978149,1.4249614477157593,0.09570378065109253
8002,23,Phil Foden,16,False,Liverpool,4,1,[1190],[1300],[1245.],Manchester City,3,4,[1190],[1300],[1245.],MID,1,1,2,0,0,0,0,0,0,0,90,539991,61,3,45,-152979,10367,163346,61.8,13.0,38.0,11.3,2021-02-07,2,1,0.5776891708374023,0.9639761447906494,1,0.5776891708374023,0.5776891708374023,0.0
9616,23,Daniel N'Lundulu,1,False,Newcastle,2,3,[1050],[1030],[1040.],Southampton,2,2,[1050],[1030],[1040.],FWD,0,0,0,0,0,0,0,0,0,0,9,18292,45,0,3,-1429,1171,2600,0.0,0.0,2.0,0.2,2021-02-06,0,0,0.0,0.0,0,0.0,0.0,0.0
