player_name,position_x,team,FPL_ID,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists_x,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,team_a,team_a_difficulty,team_h,team_h_difficulty,id_x,name,short_name,strength,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,date,id_y,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup 
Sadio Mané,MID,Liverpool,251,324,Newcastle,2,True,2021-04-24,1,1,33,90,0,0,0,1,0,0,0,0,0,0,0,8,8.0,37.0,94.0,13.9,117,66514,462296,70852,4338,33,Newcastle,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,6,0.6198816895484924,90,ML,Liverpool,Newcastle United,1,1,2021-04-24,14760,2020,465129,0.4834259450435638,0,3,0,0.6198816895484924,1.206342697143555,0.1315266340970993
Trent Alexander-Arnold,DEF,Liverpool,259,324,Newcastle,2,True,2021-04-24,1,1,33,90,0,0,0,1,0,0,0,0,0,0,0,14,16.0,37.6,10.0,6.4,75,369605,1747342,374525,4920,33,Newcastle,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,3,0.0939083769917488,90,DR,Liverpool,Newcastle United,1,1,2021-04-24,14760,2020,465122,0.19483335316181186,0,2,0,0.0939083769917488,0.6082724332809448,0.4134390950202942
Andrew Robertson,DEF,Liverpool,255,334,Manchester United,1,False,2021-05-13,2,4,35,90,0,0,0,2,0,0,0,0,0,0,0,13,11.0,13.3,4.0,2.8,71,24406,1179862,46000,21594,35,Liverpool,4,Manchester United,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,90,DL,Manchester United,Liverpool,2,4,2021-05-13,14770,2020,470599,0.058842696249485016,0,1,0,0.0,0.4145399332046509,0.4145399332046509
Curtis Jones,MID,Liverpool,263,334,Manchester United,4,False,2021-05-13,2,4,35,16,0,1,0,0,0,0,0,0,0,0,0,17,19.4,10.3,0.0,3.0,44,-794,54195,590,1384,35,Liverpool,4,Manchester United,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,12,Sub,Manchester United,Liverpool,2,4,2021-05-13,14770,2020,470607,0.4681112766265869,1,1,0,0.0,0.4681112766265869,0.0
Diogo Jota,MID,Liverpool,468,334,Manchester United,7,False,2021-05-13,2,4,35,73,1,0,0,2,0,0,0,0,0,0,0,13,44.4,3.2,69.0,11.7,70,-96016,1194920,51615,147631,35,Liverpool,4,Manchester United,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,1,4,1.2743780612945557,78,FWL,Manchester United,Liverpool,2,4,2021-05-13,14770,2020,470605,0.0,0,0,1,1.2743780612945557,0.7914562225341797,0.07671831548213959
Georginio Wijnaldum,MID,Liverpool,243,334,Manchester United,2,False,2021-05-13,2,4,35,73,0,0,0,2,0,0,0,0,0,0,0,14,3.4,2.5,0.0,0.6,53,2508,96382,3668,1160,35,Liverpool,4,Manchester United,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,78,MC,Manchester United,Liverpool,2,4,2021-05-13,14770,2020,470601,0.0,0,0,0,0.0,0.16245877742767334,0.16245877742767334
Mohamed Salah,MID,Liverpool,254,334,Manchester United,7,False,2021-05-13,2,4,35,90,1,0,0,2,0,0,0,0,0,0,0,22,33.2,23.5,55.0,11.2,127,83689,2982553,143359,59670,35,Liverpool,4,Manchester United,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,1,4,0.61464524269104,90,FWR,Manchester United,Liverpool,2,4,2021-05-13,14770,2020,470603,0.14987733960151672,0,2,1,0.61464524269104,1.3812313079833984,0.6934297680854797
Nathaniel Phillips,DEF,Liverpool,589,334,Manchester United,4,False,2021-05-13,2,4,35,90,0,1,0,2,0,0,0,0,0,0,0,27,40.0,10.5,8.0,5.9,41,8882,182216,20953,12071,35,Liverpool,4,Manchester United,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,1,0.07450979202985764,90,DC,Manchester United,Liverpool,2,4,2021-05-13,14770,2020,470597,0.5596401691436768,1,1,0,0.07450979202985764,0.12492423504590988,0.12492423504590988
Neco Williams,DEF,Liverpool,264,334,Manchester United,1,False,2021-05-13,2,4,35,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,38,623,348800,10070,9447,35,Liverpool,4,Manchester United,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,1,Sub,Manchester United,Liverpool,2,4,2021-05-13,14770,2020,470608,0.0,0,0,0,0.0,0.0,0.0
Rhys Williams,DEF,Liverpool,594,334,Manchester United,1,False,2021-05-13,2,4,35,90,0,0,0,2,0,0,0,0,0,0,0,16,15.6,0.5,8.0,2.4,40,-178,13403,211,389,35,Liverpool,4,Manchester United,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,1,0.045579109340906136,90,DC,Manchester United,Liverpool,2,4,2021-05-13,14770,2020,470598,0.0,0,0,0,0.045579109340906136,0.09637723863124847,0.09637723863124847
Roberto Firmino,FWD,Liverpool,249,334,Manchester United,13,False,2021-05-13,2,4,35,90,2,0,0,2,0,0,0,0,0,0,3,64,84.2,27.3,66.0,17.8,90,3111,259370,9483,6372,35,Liverpool,4,Manchester United,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,2,3,0.7855839729309082,90,FW,Manchester United,Liverpool,2,4,2021-05-13,14770,2020,470604,0.4144508242607117,0,2,2,0.7855839729309082,1.2787657976150513,0.37700539827346796
Sadio Mané,MID,Liverpool,251,334,Manchester United,1,False,2021-05-13,2,4,35,16,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.0,0.1,117,1869,432826,16893,15024,35,Liverpool,4,Manchester United,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,12,Sub,Manchester United,Liverpool,2,4,2021-05-13,14770,2020,470606,0.0,0,0,0,0.0,0.0,0.0
Trent Alexander-Arnold,DEF,Liverpool,259,334,Manchester United,9,False,2021-05-13,2,4,35,90,0,2,0,2,0,0,0,0,0,0,2,41,39.0,71.4,47.0,15.7,76,69994,1793838,100656,30662,35,Liverpool,4,Manchester United,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,4,0.24053891003131864,90,DR,Manchester United,Liverpool,2,4,2021-05-13,14770,2020,470596,0.7930175065994263,1,5,0,0.24053891003131864,1.055919885635376,0.3801602125167847
Alex Oxlade-Chamberlain,MID,Liverpool,248,344,Southampton,1,True,2021-05-08,2,0,35,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,63,23,4170,74,51,35,Southampton,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,2,Sub,Liverpool,Southampton,2,0,2021-05-08,14780,2020,469003,0.0,0,0,0,0.0,0.0,0.0
Andrew Robertson,DEF,Liverpool,255,344,Southampton,6,True,2021-05-08,2,0,35,90,0,0,1,0,0,0,0,0,0,0,0,24,12.8,17.8,0.0,3.1,71,24406,1179862,46000,21594,35,Southampton,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,90,DL,Liverpool,Southampton,2,0,2021-05-08,14780,2020,468995,0.059014692902565,0,1,0,0.0,0.41933903098106384,0.3603243231773377
Curtis Jones,MID,Liverpool,263,344,Southampton,1,True,2021-05-08,2,0,35,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,44,-794,54195,590,1384,35,Southampton,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,1,Sub,Liverpool,Southampton,2,0,2021-05-08,14780,2020,469004,0.0,0,0,0,0.0,0.0,0.0
Diogo Jota,MID,Liverpool,468,344,Southampton,3,True,2021-05-08,2,0,35,78,0,0,1,0,0,0,0,0,0,0,0,5,9.2,5.4,50.0,6.5,70,-96016,1194920,51615,147631,35,Southampton,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,3,0.5514236688613892,80,FW,Liverpool,Southampton,2,0,2021-05-08,14780,2020,469000,0.0,0,0,0,0.5514236688613892,0.649945080280304,0.4588457643985748
Georginio Wijnaldum,MID,Liverpool,243,344,Southampton,3,True,2021-05-08,2,0,35,90,0,0,1,0,0,0,0,0,0,0,0,11,3.8,3.6,6.0,1.3,53,2508,96382,3668,1160,35,Southampton,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,1,0.022516461089253426,90,MC,Liverpool,Southampton,2,0,2021-05-08,14780,2020,468997,0.0,0,0,0,0.022516461089253426,0.3603243231773377,0.3603243231773377
Mohamed Salah,MID,Liverpool,254,344,Southampton,6,True,2021-05-08,2,0,35,86,0,1,1,0,0,0,0,0,0,0,0,16,32.4,31.7,96.0,16.0,127,83689,2982553,143359,59670,35,Southampton,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,4,0.5884268283843994,88,FWR,Liverpool,Southampton,2,0,2021-05-08,14780,2020,468999,0.7057814598083496,1,2,0,0.5884268283843994,1.3092304468154907,0.059014692902565
Nathaniel Phillips,DEF,Liverpool,589,344,Southampton,6,True,2021-05-08,2,0,35,90,0,0,1,0,0,0,0,0,0,0,0,20,8.4,1.3,8.0,1.8,41,8882,182216,20953,12071,35,Southampton,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,2,0.3493463695049286,90,DC,Liverpool,Southampton,2,0,2021-05-08,14780,2020,468993,0.0,0,0,0,0.3493463695049286,0.3603243231773377,0.3603243231773377
Rhys Williams,DEF,Liverpool,594,344,Southampton,7,True,2021-05-08,2,0,35,90,0,0,1,0,0,0,0,0,0,0,1,31,14.0,0.7,0.0,1.5,40,-178,13403,211,389,35,Southampton,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,90,DC,Liverpool,Southampton,2,0,2021-05-08,14780,2020,468994,0.0,0,0,0,0.0,0.4329012036323547,0.4329012036323547
Roberto Firmino,FWD,Liverpool,249,344,Southampton,4,True,2021-05-08,2,0,35,11,0,1,0,0,0,0,0,0,0,0,0,12,17.2,10.8,0.0,2.8,90,3111,259370,9483,6372,35,Southampton,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,10,Sub,Liverpool,Southampton,2,0,2021-05-08,14780,2020,469002,0.06192184984683991,1,1,0,0.0,0.06192184984683991,0.0
Sadio Mané,MID,Liverpool,251,344,Southampton,11,True,2021-05-08,2,0,35,90,1,0,1,0,0,0,0,0,0,0,3,40,44.0,34.5,57.0,13.6,117,1869,432826,16893,15024,35,Southampton,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,1,2,0.646273672580719,90,FWL,Liverpool,Southampton,2,0,2021-05-08,14780,2020,469001,0.8062372207641602,0,3,1,0.646273672580719,1.5144327878952026,0.4222461879253388
Trent Alexander-Arnold,DEF,Liverpool,259,344,Southampton,7,True,2021-05-08,2,0,35,90,0,0,1,0,0,0,0,0,0,0,1,31,19.8,67.6,2.0,8.9,76,69994,1793838,100656,30662,35,Southampton,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,90,DR,Liverpool,Southampton,2,0,2021-05-08,14780,2020,468992,0.4884321987628937,0,5,0,0.0,0.4919159114360809,0.41933903098106384
Andrew Robertson,DEF,Liverpool,255,353,West Bromwich Albion,2,False,2021-05-16,1,2,36,90,0,0,0,1,0,0,0,0,0,0,0,14,13.2,34.2,6.0,5.3,71,39463,1217095,53587,14124,36,Liverpool,2,West Bromwich Albion,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,90,DL,West Bromwich Albion,Liverpool,1,2,2021-05-16,14789,2020,471489,0.05391780659556389,0,2,0,0.0,0.8421531319618225,0.8421531319618225
Curtis Jones,MID,Liverpool,263,353,West Bromwich Albion,1,False,2021-05-16,1,2,36,58,0,0,0,1,0,0,0,0,0,0,0,10,3.0,9.0,0.0,1.2,44,-156,54155,798,954,36,Liverpool,2,West Bromwich Albion,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,64,MC,West Bromwich Albion,Liverpool,1,2,2021-05-16,14789,2020,471492,0.0,0,0,0,0.0,0.504732608795166,0.504732608795166
Georginio Wijnaldum,MID,Liverpool,243,353,West Bromwich Albion,1,False,2021-05-16,1,2,36,6,0,0,0,0,0,0,0,0,0,0,0,3,0.4,11.0,14.0,2.5,53,605,96979,1663,1058,36,Liverpool,2,West Bromwich Albion,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,2,0.11241590976715088,1,Sub,West Bromwich Albion,Liverpool,1,2,2021-05-16,14789,2020,471496,0.034122511744499213,0,1,0,0.11241590976715088,0.13162794709205627,0.019212042912840843
Mohamed Salah,MID,Liverpool,254,353,West Bromwich Albion,10,False,2021-05-16,1,2,36,90,1,0,0,1,0,0,0,0,0,0,3,31,49.8,45.1,79.0,17.4,127,257608,3247999,272307,14699,36,Liverpool,2,West Bromwich Albion,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,1,4,0.3011232018470764,90,FWR,West Bromwich Albion,Liverpool,1,2,2021-05-16,14789,2020,471493,0.19180119037628174,0,4,1,0.3011232018470764,0.5186875462532043,0.02576317824423313
Nathaniel Phillips,DEF,Liverpool,589,353,West Bromwich Albion,2,False,2021-05-16,1,2,36,90,0,0,0,1,0,0,0,0,0,0,0,15,20.4,11.3,10.0,4.2,41,74304,259474,78692,4388,36,Liverpool,2,West Bromwich Albion,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,2,0.08890378475189209,90,DC,West Bromwich Albion,Liverpool,1,2,2021-05-16,14789,2020,471487,0.12781919538974762,0,1,0,0.08890378475189209,0.7006683945655823,0.7006683945655823
Rhys Williams,DEF,Liverpool,594,353,West Bromwich Albion,2,False,2021-05-16,1,2,36,83,0,0,0,1,0,0,0,0,0,0,0,12,7.6,0.3,18.0,2.6,40,3518,17349,3939,421,36,Liverpool,2,West Bromwich Albion,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,1,0.12781919538974762,89,DC,West Bromwich Albion,Liverpool,1,2,2021-05-16,14789,2020,471488,0.0,0,0,0,0.12781919538974762,0.6018977761268616,0.6018977761268616
Roberto Firmino,FWD,Liverpool,249,353,West Bromwich Albion,2,False,2021-05-16,1,2,36,90,0,0,0,1,0,0,0,0,0,0,0,7,8.0,23.0,24.0,5.5,90,51646,314193,55213,3567,36,Liverpool,2,West Bromwich Albion,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,3,0.4446148574352264,90,FW,West Bromwich Albion,Liverpool,1,2,2021-05-16,14789,2020,471494,0.019212042912840843,0,1,0,0.4446148574352264,0.7263332009315491,0.26250627636909485
Sadio Mané,MID,Liverpool,251,353,West Bromwich Albion,5,False,2021-05-16,1,2,36,90,0,1,0,1,0,0,0,0,0,0,0,10,19.6,30.8,26.0,7.6,117,52909,489226,61700,8791,36,Liverpool,2,West Bromwich Albion,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,2,0.4375988245010376,90,FWL,West Bromwich Albion,Liverpool,1,2,2021-05-16,14789,2020,471495,0.07560661435127257,1,2,0,0.4375988245010376,0.5951226949691772,0.11321979761123654
Trent Alexander-Arnold,DEF,Liverpool,259,353,West Bromwich Albion,6,False,2021-05-16,1,2,36,90,0,1,0,1,0,0,0,0,0,0,1,26,39.0,83.5,27.0,15.0,76,184900,1985274,195215,10315,36,Liverpool,2,West Bromwich Albion,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,4,0.2459291517734528,90,DR,West Bromwich Albion,Liverpool,1,2,2021-05-16,14789,2020,471486,0.4207744300365448,1,5,0,0.2459291517734528,0.9957510828971864,0.5825463533401489
Xherdan Shaqiri,MID,Liverpool,247,353,West Bromwich Albion,1,False,2021-05-16,1,2,36,31,0,0,0,0,0,0,0,0,0,0,0,10,6.0,28.8,2.0,3.7,64,2,6398,73,71,36,Liverpool,2,West Bromwich Albion,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,26,Sub,West Bromwich Albion,Liverpool,1,2,2021-05-16,14789,2020,471497,0.042904384434223175,0,2,0,0.0,0.07689987868070602,0.05975867435336112
Alex Oxlade-Chamberlain,MID,Liverpool,248,360,Burnley,6,False,2021-05-19,0,3,37,9,1,0,0,0,0,0,0,0,0,0,0,21,33.2,0.0,17.0,5.0,63,13,4267,50,37,37,Liverpool,2,Burnley,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,1,1,0.05061464384198189,8,Sub,Burnley,Liverpool,0,3,2021-05-19,14796,2020,472566,0.0,0,0,1,0.05061464384198189,0.0,0.0
Andrew Robertson,DEF,Liverpool,255,360,Burnley,15,False,2021-05-19,0,3,37,90,0,2,1,0,0,0,0,0,0,0,3,56,58.8,52.1,24.0,13.5,72,5758,1220534,23078,17320,37,Liverpool,2,Burnley,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,1,0.032610509544610984,90,DL,Burnley,Liverpool,0,3,2021-05-19,14796,2020,472558,0.5736798644065857,2,4,0,0.032610509544610984,0.7874200940132141,0.31079602241516113
Georginio Wijnaldum,MID,Liverpool,243,360,Burnley,3,False,2021-05-19,0,3,37,86,0,0,1,0,0,0,0,0,0,0,0,13,8.8,17.1,0.0,2.6,53,-172,96848,1227,1399,37,Liverpool,2,Burnley,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,88,MC,Burnley,Liverpool,0,3,2021-05-19,14796,2020,472560,0.032610509544610984,0,1,0,0.0,0.7347753047943115,0.7021648287773132
James Milner,MID,Liverpool,241,360,Burnley,1,False,2021-05-19,0,3,37,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.8,0.0,0.1,53,-101,9153,11,112,37,Liverpool,2,Burnley,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,2,Sub,Burnley,Liverpool,0,3,2021-05-19,14796,2020,472567,0.0,0,0,0,0.0,0.0,0.0
Konstantinos Tsimikas,DEF,Liverpool,242,360,Burnley,1,False,2021-05-19,0,3,37,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,49,9,3323,41,32,37,Liverpool,2,Burnley,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,1,Sub,Burnley,Liverpool,0,3,2021-05-19,14796,2020,472565,0.0,0,0,0,0.0,0.0,0.0
Mohamed Salah,MID,Liverpool,254,360,Burnley,3,False,2021-05-19,0,3,37,90,0,0,1,0,0,0,0,0,0,0,0,-1,1.2,27.3,40.0,6.9,128,108275,3344939,121305,13030,37,Liverpool,2,Burnley,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,4,0.8914824128150941,90,FWR,Burnley,Liverpool,0,3,2021-05-19,14796,2020,472562,0.5043505430221558,0,2,0,0.8914824128150941,1.5961350202560425,0.20030204951763156
Nathaniel Phillips,DEF,Liverpool,589,360,Burnley,13,False,2021-05-19,0,3,37,90,1,0,1,0,0,0,0,0,0,0,1,39,62.4,0.3,25.0,8.8,41,31239,289071,35695,4456,37,Liverpool,2,Burnley,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,1,3,0.23409944772720334,90,DC,Burnley,Liverpool,0,3,2021-05-19,14796,2020,472556,0.0,0,0,1,0.23409944772720334,0.14676925539970398,0.14676925539970398
Rhys Williams,DEF,Liverpool,594,360,Burnley,6,False,2021-05-19,0,3,37,90,0,0,1,0,0,0,0,0,0,0,0,25,30.0,10.7,2.0,4.3,40,2962,20185,3508,546,37,Liverpool,2,Burnley,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,90,DC,Burnley,Liverpool,0,3,2021-05-19,14796,2020,472557,0.1033591777086258,0,1,0,0.0,0.2001747190952301,0.2001747190952301
Roberto Firmino,FWD,Liverpool,249,360,Burnley,8,False,2021-05-19,0,3,37,80,1,0,1,0,0,0,0,0,0,0,2,40,40.4,38.5,21.0,10.0,90,33788,346508,42413,8625,37,Liverpool,2,Burnley,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,1,2,0.22346051037311554,82,FW,Burnley,Liverpool,0,3,2021-05-19,14796,2020,472563,0.3837911486625672,0,3,1,0.22346051037311554,1.3987075090408323,0.7914558649063109
Sadio Mané,MID,Liverpool,251,360,Burnley,6,False,2021-05-19,0,3,37,90,0,1,1,0,0,0,0,0,0,0,0,22,24.8,47.1,43.0,11.5,117,10838,495839,27097,16259,37,Liverpool,2,Burnley,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,3,0.7904424667358398,90,FWL,Burnley,Liverpool,0,3,2021-05-19,14796,2020,472564,0.3407870233058929,1,4,0,0.7904424667358398,1.602820634841919,0.5577560067176819
Trent Alexander-Arnold,DEF,Liverpool,259,360,Burnley,6,False,2021-05-19,0,3,37,90,0,0,1,0,0,0,0,0,0,0,0,32,26.4,34.3,31.0,9.2,77,104913,2079246,114418,9505,37,Liverpool,2,Burnley,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,3,0.0863548144698143,90,DR,Burnley,Liverpool,0,3,2021-05-19,14796,2020,472555,0.10726702958345412,0,2,0,0.0863548144698143,0.7837510108947754,0.6986493468284607
Alex Oxlade-Chamberlain,MID,Liverpool,248,374,Crystal Palace,1,True,2021-05-23,2,0,38,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,63,866,5223,978,112,38,Crystal Palace,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,1,Sub,Liverpool,Crystal Palace,2,0,2021-05-23,14810,2020,473376,0.0,0,0,0,0.0,0.0,0.0
Andrew Robertson,DEF,Liverpool,255,374,Crystal Palace,8,True,2021-05-23,2,0,38,90,0,0,1,0,0,0,0,0,0,0,2,31,17.8,58.3,5.0,8.1,73,137378,1365520,147961,10583,38,Crystal Palace,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,1,0.02662160433828831,90,DL,Liverpool,Crystal Palace,2,0,2021-05-23,14810,2020,473368,0.42804381251335133,0,4,0,0.02662160433828831,0.5559478402137756,0.5293262600898743
Diogo Jota,MID,Liverpool,468,374,Crystal Palace,1,True,2021-05-23,2,0,38,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,69,-225832,466394,835,226667,38,Crystal Palace,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,1,Sub,Liverpool,Crystal Palace,2,0,2021-05-23,14810,2020,473375,0.0,0,0,0,0.0,0.0,0.0
Georginio Wijnaldum,MID,Liverpool,243,374,Crystal Palace,3,True,2021-05-23,2,0,38,77,0,0,1,0,0,0,0,0,0,0,0,10,4.0,12.8,12.0,2.9,53,1262,98209,2809,1547,38,Crystal Palace,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,1,0.07164372503757477,83,MC,Liverpool,Crystal Palace,2,0,2021-05-23,14810,2020,473370,0.08254673331975937,0,1,0,0.07164372503757477,0.2939482033252716,0.13975773751735687
James Milner,MID,Liverpool,241,374,Crystal Palace,0,True,2021-05-23,2,0,38,12,0,0,0,0,0,0,0,1,0,0,0,3,3.8,1.0,0.0,0.5,53,39,9203,106,67,38,Crystal Palace,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,7,Sub,Liverpool,Crystal Palace,2,0,2021-05-23,14810,2020,473377,0.0,0,0,0,0.0,0.0,0.0
Mohamed Salah,MID,Liverpool,254,374,Crystal Palace,6,True,2021-05-23,2,0,38,90,0,1,1,0,0,0,0,0,0,0,0,7,22.6,27.4,112.0,16.2,129,244986,3603003,257806,12820,38,Crystal Palace,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,6,0.7155075073242188,90,FWR,Liverpool,Crystal Palace,2,0,2021-05-23,14810,2020,473372,0.11164256185293198,1,2,0,0.7155075073242188,0.9813405275344848,0.2358319163322449
Nathaniel Phillips,DEF,Liverpool,589,374,Crystal Palace,6,True,2021-05-23,2,0,38,90,0,0,1,0,0,0,0,0,0,0,0,23,10.4,0.1,4.0,1.5,42,98574,390913,108088,9514,38,Crystal Palace,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,1,0.06532583385705948,90,DC,Liverpool,Crystal Palace,2,0,2021-05-23,14810,2020,473366,0.0,0,0,0,0.06532583385705948,0.3511158227920532,0.3511158227920532
Rhys Williams,DEF,Liverpool,594,374,Crystal Palace,6,True,2021-05-23,2,0,38,90,0,0,1,0,0,0,0,0,0,0,0,17,2.4,0.4,30.0,3.3,40,7372,27995,8596,1224,38,Crystal Palace,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,4,0.3285196125507355,90,DC,Liverpool,Crystal Palace,2,0,2021-05-23,14810,2020,473367,0.0,0,0,0,0.3285196125507355,0.3898759782314301,0.3898759782314301
Roberto Firmino,FWD,Liverpool,249,374,Crystal Palace,5,True,2021-05-23,2,0,38,90,0,1,1,0,0,0,0,0,0,0,0,26,28.8,38.8,31.0,9.9,91,118781,470965,128687,9906,38,Crystal Palace,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,2,0.042683880776166916,90,FW,Liverpool,Crystal Palace,2,0,2021-05-23,14810,2020,473373,0.8555672764778137,1,3,0,0.042683880776166916,0.3578258454799652,0.2433929741382599
Sadio Mané,MID,Liverpool,251,374,Crystal Palace,16,True,2021-05-23,2,0,38,90,2,0,1,0,0,0,0,0,0,0,3,53,81.2,45.0,62.0,18.8,118,177259,679364,189061,11802,38,Crystal Palace,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,2,3,0.9087020754814148,90,FWL,Liverpool,Crystal Palace,2,0,2021-05-23,14810,2020,473374,0.20294632017612454,0,3,2,0.9087020754814148,0.5022644400596619,0.1351298987865448
Trent Alexander-Arnold,DEF,Liverpool,259,374,Crystal Palace,5,True,2021-05-23,2,0,38,90,0,0,1,0,0,0,0,1,0,0,0,17,4.4,40.1,5.0,5.0,78,156801,2246010,170762,13961,38,Crystal Palace,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,1,0.044471915811300285,90,DR,Liverpool,Crystal Palace,2,0,2021-05-23,14810,2020,473365,0.08706597238779068,0,2,0,0.044471915811300285,0.5607175827026367,0.5607175827026367
Ayoze Pérez,MID,Leicester,229,5,West Bromwich Albion,3,False,2020-09-13,0,3,1,66,0,0,1,0,0,0,0,0,0,0,0,5,0.0,2.5,24.0,2.7,65,0,215629,0,0,1,Leicester,2,West Bromwich Albion,4,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240,0,1,0.06621893495321274,68,MR,West Bromwich Albion,Leicester,0,3,2020-09-13,14092,2020,414996,0.0,0,0,0,0.06621893495321274,0.6338873505592346,0.5676683783531189
