,player_name,GW,kickoff_time,total_points,goals_scored,goals_conceded,assists,clean_sheets,penalties_saved,penalties_missed,saves,own_goals,red_cards,yellow_cards,minutes,value,bonus,bps,transfers_in,influence,creativity,threat,ict_index,position_DEF,position_FWD,position_GK,position_MID,team_h_Arsenal,team_h_Manchester City,team_h_Newcastle 
14196,Andriy Yarmolenko,26,2020-02-19,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,26,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0
14197,Alexandre Nascimento Costa Silva,26,2020-02-19,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,1176,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0
14198,Albian Ajeti,26,2020-02-19,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,28,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0
14199,Aaron Cresswell,26,2020-02-19,1,0,2,0,0,0,0,0,0,0,0,90,47,0,13,1090,20.4,11.4,0.0,3.2,1,0,0,0,0,1,0
14200,Rui Pedro dos Santos Patrício,26,2020-02-14,10,0,0,0,1,0,0,3,0,0,0,90,51,3,29,4414,20.8,0.0,0.0,2.1,0,0,1,0,0,0,0
14201,Ryan Giles,26,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,49,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14202,Rúben Diogo da Silva Neves,26,2020-02-14,2,0,0,0,1,0,0,0,0,0,1,80,52,0,11,3231,10.6,6.0,8.0,2.5,0,0,0,1,0,0,0
14203,Rúben Gonçalo Silva Nascimento Vinagre,26,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,14,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14204,Taylor Perry,26,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,72,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14205,Willy Boly,26,2020-02-14,6,0,0,0,1,0,0,0,0,0,0,90,47,0,23,11553,15.0,0.6,17.0,3.3,1,0,0,0,0,0,0
14206,Will Norris,26,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,211,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14207,Scott Carson,26,2020-02-19,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,171,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
14208,Fabian Delph,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,34,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14209,Jordan Pickford,26,2020-02-08,2,0,1,0,0,0,0,1,0,0,0,90,53,0,8,2909,4.8,0.0,0.0,0.5,0,0,1,0,0,0,0
14210,Idrissa Gueye,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,12,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14211,Eldin Jakupovic,26,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,35,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14212,Dennis Praet,26,2020-02-14,1,0,0,0,0,0,0,0,0,0,0,15,53,0,3,514,0.4,0.4,18.0,1.9,0,0,0,1,0,0,0
14213,Demarai Gray,26,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,106,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14214,Danny Ward,26,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,38,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14215,Daniel Amartey,26,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,63,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14216,Christian Fuchs,26,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,156,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14217,Benjamin Chilwell,26,2020-02-14,5,0,0,0,1,0,0,0,0,0,1,90,56,0,27,21006,20.4,18.5,0.0,3.9,1,0,0,0,0,0,0
14218,Ben Gibson,26,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,5204,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14219,Andy Carroll,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,18,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0
14220,Christian Atsu,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,72,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0
14221,Ciaran Clark,26,2020-02-16,1,0,2,0,0,0,0,0,0,0,0,82,43,0,5,1998,13.4,0.3,18.0,3.2,1,0,0,0,1,0,0
14222,Danny Rose,26,2020-02-16,0,0,4,0,0,0,0,0,0,0,0,90,53,0,13,1547,10.8,2.9,0.0,1.4,1,0,0,0,1,0,0
14223,Adam Lallana,26,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,55,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14224,Adrián San Miguel del Castillo,26,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1165,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14225,Alex Oxlade-Chamberlain,26,2020-02-15,1,0,0,0,0,0,0,0,0,0,0,59,62,0,10,19433,8.6,28.1,7.0,4.4,0,0,0,1,0,0,0
14226,Alisson Ramses Becker,26,2020-02-15,6,0,0,0,1,0,0,1,0,0,0,90,61,0,22,26875,8.6,0.0,0.0,0.9,0,0,1,0,0,0,0
14227,Andrew Robertson,26,2020-02-15,9,0,0,0,1,0,0,0,0,0,0,90,70,3,29,29673,18.4,55.3,24.0,9.8,1,0,0,0,0,0,0
14228,Andy Lonergan,26,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,8,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14229,Caoimhin Kelleher,26,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,9,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14230,Filip Benkovic,26,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,27,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14231,Curtis Jones,26,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,33,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14232,Hamza Choudhury,26,2020-02-14,0,0,0,0,1,0,0,0,0,1,0,75,43,0,3,2190,20.2,2.8,0.0,2.3,0,0,0,1,0,0,0
14233,James Justin,26,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,31,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14234,Daniel Ceballos Fernández,26,2020-02-16,3,0,0,0,1,0,0,0,0,0,0,81,52,0,12,216,15.8,41.4,0.0,5.7,0,0,0,1,1,0,0
14235,Cédric Soares,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,352,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
14236,Carl Jenkinson,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,8,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
14237,Calum Chambers,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,16,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
14238,Bukayo Saka,26,2020-02-16,5,0,0,1,1,0,0,0,0,0,1,90,45,0,23,2452,25.6,15.4,12.0,5.3,0,0,0,1,1,0,0
14239,Bernd Leno,26,2020-02-16,6,0,0,0,1,0,0,2,0,0,0,90,50,0,25,8107,14.4,0.0,0.0,1.4,0,0,1,0,1,0,0
14240,Alexandre Lacazette,26,2020-02-16,9,1,0,1,0,0,0,0,0,0,0,5,93,1,39,5222,49.0,11.4,19.0,7.9,0,1,0,0,1,0,0
14241,Ainsley Maitland-Niles,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,822,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
14242,Ryan Bennett,26,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,75,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14243,Ricardo Domingos Barbosa Pereira,26,2020-02-14,6,0,0,0,1,0,0,0,0,0,0,90,63,0,23,23857,16.2,19.7,6.0,4.2,1,0,0,0,0,0,0
14244,Rachid Ghezzal,26,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,4,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14245,Nampalys Mendy,26,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,115,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14246,Matty James,26,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,88,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14247,Marc Albrighton,26,2020-02-14,1,0,0,0,0,0,0,0,0,0,0,22,51,0,7,49,9.2,1.5,10.0,2.1,0,0,0,1,0,0,0
14248,Kelechi Iheanacho,26,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,1422,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
14249,Kasper Schmeichel,26,2020-02-14,7,0,0,0,1,0,0,3,0,0,0,90,54,0,25,4254,23.6,0.0,0.0,2.4,0,0,1,0,0,0,0
14250,Jonny Evans,26,2020-02-14,9,0,0,0,1,0,0,0,0,0,0,90,52,3,29,7656,25.2,11.5,6.0,4.3,1,0,0,0,0,0,0
14251,Jamie Vardy,26,2020-02-14,2,0,0,0,1,0,0,0,0,0,0,90,98,0,6,35548,0.4,2.3,2.0,0.5,0,1,0,0,0,0,0
14252,James Maddison,26,2020-02-14,2,0,0,0,1,0,0,0,0,0,1,90,75,0,12,33470,13.4,39.1,8.0,6.1,0,0,0,1,0,0,0
14253,Harvey Barnes,26,2020-02-14,3,0,0,0,1,0,0,0,0,0,0,90,60,0,7,102824,3.0,4.0,18.0,2.5,0,0,0,1,0,0,0
14254,Gylfi Sigurdsson,26,2020-02-08,2,0,1,0,0,0,0,0,0,0,0,85,73,0,10,4516,9.0,13.3,21.0,4.3,0,0,0,1,0,0,0
14255,Dejan Lovren,26,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,75,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14256,Fabio Henrique Tavares,26,2020-02-15,1,0,0,0,0,0,0,0,0,0,0,30,54,0,2,491,3.4,2.6,0.0,0.6,0,0,0,1,0,0,0
14257,Claudio Bravo,26,2020-02-19,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,70,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
14258,Yerry Mina,26,2020-02-08,2,0,1,0,0,0,0,0,0,0,0,90,53,0,11,18675,7.6,0.3,8.0,1.6,1,0,0,0,0,0,0
14259,Tom Davies,26,2020-02-08,1,0,0,0,0,0,0,0,0,0,0,25,53,0,3,113,2.2,10.8,0.0,1.3,0,0,0,1,0,0,0
14260,Theo Walcott,26,2020-02-08,4,0,0,1,0,0,0,0,0,0,0,25,62,0,18,3299,21.2,14.6,0.0,3.6,0,0,0,1,0,0,0
14261,Seamus Coleman,26,2020-02-08,2,0,1,0,0,0,0,0,0,0,0,90,53,0,6,190,12.8,1.9,2.0,1.7,1,0,0,0,0,0,0
14262,Richarlison de Andrade,26,2020-02-08,13,1,1,1,0,0,0,0,0,0,0,90,81,3,41,78790,45.6,16.4,57.0,11.9,0,0,0,1,0,0,0
14263,Rhu-endly Martina,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,190,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14264,Oumar Niasse,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,302,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
14265,Morgan Schneiderlin,26,2020-02-08,2,0,1,0,0,0,0,0,0,0,0,90,44,0,20,316,20.8,2.1,4.0,2.7,0,0,0,1,0,0,0
14266,Moise Kean,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,1983,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
14267,Michael Keane,26,2020-02-08,2,0,1,0,0,0,0,0,0,0,0,90,52,0,12,405,25.6,0.2,0.0,2.6,1,0,0,0,0,0,0
14268,Mason Holgate,26,2020-02-08,1,0,0,0,0,0,0,0,0,0,0,4,45,0,3,19473,0.4,0.3,0.0,0.1,1,0,0,0,0,0,0
14269,Maarten Stekelenburg,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,764,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14270,Lucas Digne,26,2020-02-08,2,0,1,0,0,0,0,0,0,0,0,90,58,0,17,25772,31.0,48.6,9.0,8.9,1,0,0,0,0,0,0
14271,Lewis Gibson,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,12,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14272,Leighton Baines,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,135,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14273,Tammy Abraham,26,2020-02-17,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,46301,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
14274,Jonas Lössl,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,8,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14275,Jean-Philippe Gbamin,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,2,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14276,Bernardo Mota Veiga de Carvalho e Silva,26,2020-02-19,6,0,0,1,1,0,0,0,0,0,0,90,78,0,24,10742,28.8,38.0,50.0,11.7,0,0,0,1,0,1,0
14277,Divock Origi,26,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1547,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
14278,Benjamin Mendy,26,2020-02-19,6,0,0,0,1,0,0,0,0,0,0,90,55,0,27,1595,10.0,11.8,7.0,2.9,1,0,0,0,0,1,0
14279,Xherdan Shaqiri,26,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,11,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14280,Georginio Wijnaldum,26,2020-02-15,1,0,0,0,0,0,0,0,0,0,0,59,54,0,7,1931,3.2,5.3,6.0,1.5,0,0,0,1,0,0,0
14281,Harvey Elliott,26,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,32,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14282,James Milner,26,2020-02-15,1,0,0,0,0,0,0,0,0,0,0,6,53,0,3,10,1.2,0.1,0.0,0.1,0,0,0,1,0,0,0
14283,Joel Matip,26,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,189,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14284,Jordan Henderson,26,2020-02-15,7,0,0,1,1,0,0,0,0,0,0,90,55,1,25,82081,27.8,14.7,4.0,4.7,0,0,0,1,0,0,0
14285,Joseph Gomez,26,2020-02-15,8,0,0,0,1,0,0,0,0,0,0,90,53,2,26,39324,11.8,1.2,0.0,1.3,1,0,0,0,0,0,0
14286,Mohamed Salah,26,2020-02-15,3,0,0,0,1,0,0,0,0,0,0,90,127,0,3,347516,7.2,24.7,81.0,11.3,0,0,0,1,0,0,0
14287,Naby Keita,26,2020-02-15,2,0,0,0,1,0,0,0,0,0,1,83,58,0,3,201,19.8,20.2,47.0,8.7,0,0,0,1,0,0,0
14288,Nathaniel Phillips,26,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,9,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14289,Neco Williams,26,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,384,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14290,Rafael Camacho,26,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,10,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14291,Rhian Brewster,26,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1432,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
14292,Roberto Firmino,26,2020-02-15,2,0,0,0,1,0,0,0,0,0,0,90,97,0,7,157782,3.6,14.7,35.0,5.3,0,1,0,0,0,0,0
14293,Sadio Mané,26,2020-02-15,5,1,0,0,0,0,0,0,0,0,1,30,122,0,21,14850,33.2,2.6,21.0,5.7,0,0,0,1,0,0,0
14294,Simon Mignolet,26,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,27,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14295,Takumi Minamino,26,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,501,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14296,Trent Alexander-Arnold,26,2020-02-15,7,0,0,0,1,0,0,0,0,0,0,90,77,1,25,55702,11.4,32.3,7.0,5.1,1,0,0,0,0,0,0
14297,Virgil van Dijk,26,2020-02-15,6,0,0,0,1,0,0,0,0,0,0,90,65,0,24,73854,9.2,2.0,21.0,3.2,1,0,0,0,0,0,0
14298,Abdoulaye Doucouré,26,2020-02-08,9,1,1,0,0,0,0,0,0,0,0,90,57,2,24,9070,44.0,12.8,22.0,7.9,0,0,0,1,0,0,0
14299,Aymeric Laporte,26,2020-02-19,6,0,0,0,1,0,0,0,0,0,0,64,63,0,25,2215,5.0,3.4,0.0,0.8,1,0,0,0,0,1,0
14300,Willian Borges Da Silva,26,2020-02-17,1,0,2,0,0,0,0,0,0,0,1,90,71,0,14,6507,9.4,19.9,16.0,4.5,0,0,0,1,0,0,0
14301,Martin Dubravka,26,2020-02-16,1,0,4,0,0,0,0,3,0,0,0,90,50,0,12,6952,18.4,0.0,0.0,1.8,0,0,1,0,1,0,0
14302,Karl Darlow,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,35,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0
14303,Juan Foyth,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,44,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14304,Japhet Tanganga,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,74632,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14305,Jan Vertonghen,26,2020-02-16,1,0,0,0,0,0,0,0,0,0,0,1,52,0,3,623,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14306,Hugo Lloris,26,2020-02-16,2,0,2,0,0,0,0,3,0,0,0,90,53,0,16,14919,23.2,0.0,0.0,2.3,0,0,1,0,0,0,0
14307,Heung-Min Son,26,2020-02-16,13,2,2,0,0,0,1,0,0,0,0,90,100,3,42,181499,86.6,27.1,140.0,25.4,0,0,0,1,0,0,0
14308,Harry Winks,26,2020-02-16,2,0,2,0,0,0,0,0,0,0,0,90,52,0,13,690,12.4,33.3,1.0,4.7,0,0,0,1,0,0,0
14309,Harry Kane,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,103,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
14310,Giovani Lo Celso,26,2020-02-16,1,0,0,0,0,0,0,0,0,0,0,30,73,0,3,1927,10.0,26.0,18.0,5.4,0,0,0,1,0,0,0
14311,Georges-Kévin Nkoudou,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,8,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14312,Gedson Carvalho Fernandes,26,2020-02-16,1,0,0,0,0,0,0,0,0,0,0,7,49,0,2,380,1.0,0.0,0.0,0.1,0,0,0,1,0,0,0
14313,Erik Lamela,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,458,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14314,Eric Dier,26,2020-02-16,4,0,2,1,0,0,0,0,0,0,0,59,48,0,15,168,26.0,14.3,4.0,4.4,0,0,0,1,0,0,0
14315,Davinson Sánchez,26,2020-02-16,4,0,2,1,0,0,0,0,0,0,0,90,53,0,21,882,18.4,0.1,0.0,1.9,1,0,0,0,0,0,0
14316,Christian Eriksen,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,59,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14317,Brandon Austin,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,218,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14318,Ben Davies,26,2020-02-16,1,0,2,0,0,0,0,0,0,0,0,90,53,0,22,30,43.2,11.2,2.0,5.6,1,0,0,0,0,0,0
14319,Bamidele Alli,26,2020-02-16,2,0,2,0,0,0,0,0,0,0,0,82,85,0,-8,22171,6.0,13.2,67.0,8.6,0,0,0,1,0,0,0
14320,Alfie Whiteman,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,270,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14321,Pontus Dahlberg,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,28,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14322,Kieran Trippier,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,39,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14323,Roberto Pereyra,26,2020-02-08,2,0,1,0,0,0,0,0,0,0,0,81,56,0,7,4501,5.8,1.5,6.0,1.3,0,0,0,1,0,0,0
14324,Lucas Rodrigues Moura da Silva,26,2020-02-16,2,0,2,0,0,0,0,0,0,0,0,90,71,0,20,29029,16.8,40.8,42.0,10.0,0,0,0,1,0,0,0
14325,Michel Vorm,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,20,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14326,Ignacio Pussetto,26,2020-02-08,1,0,0,0,0,0,0,0,0,0,0,8,49,0,2,34,3.2,0.3,0.0,0.4,0,0,0,1,0,0,0
14327,Isaac Success Ajayi,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,169,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
14328,Ismaïla Sarr,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,234,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14329,José Holebas,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,224,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14330,Vincent Janssen,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,22,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
14331,Victor Wanyama,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,100,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14332,Troy Parrott,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,1933,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
14333,Toby Alderweireld,26,2020-02-16,5,1,2,0,0,0,0,0,1,0,0,90,53,0,20,4395,58.8,2.1,17.0,7.8,1,0,0,0,0,0,0
14334,Tanguy Ndombele,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,1435,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14335,Steven Bergwijn,26,2020-02-16,2,0,2,0,0,0,0,0,0,0,0,90,75,0,12,122401,17.4,42.3,65.0,12.5,0,0,0,1,0,0,0
14336,Serge Aurier,26,2020-02-16,1,0,2,0,0,0,0,0,0,0,0,90,50,0,8,55991,9.8,12.6,4.0,2.6,1,0,0,0,0,0,0
14337,Ryan Sessegnon,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,140,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14338,Paulo Gazzaniga,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,2389,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14339,Oliver Skipp,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,2807,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14340,Moussa Sissoko,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,21,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14341,João Pedro Junqueira de Jesus,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,103,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
14342,Ken Sema,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,23,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14343,Marc Navarro,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,629,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14344,Nathaniel Chalobah,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,144,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14345,Luke Amos,26,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14346,Heurelho da Silva Gomes,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,112,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
14347,Sebastian Prödl,26,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,2285,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14348,Troy Deeney,26,2020-02-08,2,0,1,0,0,0,0,0,0,0,0,90,63,0,5,19971,9.0,3.2,21.0,3.3,0,1,0,0,0,0,0
14349,Mark Duffy,26,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,9,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14350,Lys Mousset,26,2020-02-09,3,0,0,1,0,0,0,0,0,0,1,16,46,0,9,10023,16.4,10.6,20.0,4.7,0,1,0,0,0,0,0
14351,Luke Freeman,26,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,95,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
14352,Leon Clarke,26,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,254,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
14353,Kieron Freeman,26,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,129,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
14354,John Lundstram,26,2020-02-09,7,1,0,0,0,0,0,0,0,0,0,29,50,0,17,27165,33.4,0.6,21.0,5.5,1,0,0,0,0,0,0
14355,John Fleck,26,2020-02-09,2,0,1,0,0,0,0,0,0,0,0,90,51,0,11,103508,12.2,36.8,22.0,7.1,0,0,0,1,0,0,0
14356,John Egan,26,2020-02-09,6,0,1,1,0,0,0,0,0,0,0,90,45,1,21,43550,13.0,0.8,54.0,6.8,1,0,0,0,0,0,0
14357,Jeff Hendrick,26,2020-02-15,4,0,1,1,0,0,0,0,0,0,1,90,54,0,13,301,25.2,20.9,8.0,5.4,0,0,0,1,0,0,0
14358,Jay Rodriguez,26,2020-02-15,2,0,1,0,0,0,0,0,0,0,0,90,57,0,1,2399,5.8,1.8,38.0,4.6,0,1,0,0,0,0,0
14359,James Tarkowski,26,2020-02-15,2,0,1,0,0,0,0,0,0,0,0,90,51,0,10,16793,20.8,0.3,2.0,2.3,1,0,0,0,0,0,0
